# U   Np  Pu  Am  Cm  Total MA    Pu-238  Pu-239  Pu-240  Pu-241  Pu-242  U-235
9.20E-01    0.00E+00    7.74E-02    2.56E-03    0.00E+00    2.56E-03    3.28E-03    3.85E-02    1.62E-02    1.48E-02    4.72E-03    2.56E-03    2.30E-03
9.20E-01    0.00E+00    7.74E-02    2.64E-03    0.00E+00    2.64E-03    1.60E-03    5.66E-02    3.36E-03    9.52E-03    6.32E-03    2.64E-03    2.30E-03
9.20E-01    0.00E+00    7.74E-02    2.56E-03    0.00E+00    2.56E-03    7.84E-03    3.90E-02    1.79E-02    4.56E-03    8.16E-03    2.56E-03    2.30E-03
9.20E-01    0.00E+00    7.50E-02    5.04E-03    0.00E+00    5.04E-03    2.32E-03    5.15E-02    1.75E-02    1.52E-03    2.08E-03    5.04E-03    2.30E-03
9.20E-01    0.00E+00    7.61E-02    3.92E-03    0.00E+00    3.92E-03    4.32E-03    4.94E-02    1.52E-03    8.80E-03    1.20E-02    3.92E-03    2.30E-03
9.20E-01    0.00E+00    7.89E-02    1.12E-03    0.00E+00    1.12E-03    6.00E-03    4.31E-02    1.40E-02    3.20E-04    1.54E-02    1.12E-03    2.30E-03
9.20E-01    0.00E+00    7.51E-02    4.88E-03    0.00E+00    4.88E-03    6.72E-03    4.74E-02    1.46E-02    6.40E-04    5.76E-03    4.88E-03    2.30E-03
9.20E-01    0.00E+00    7.52E-02    4.80E-03    0.00E+00    4.80E-03    1.12E-03    4.58E-02    8.08E-03    8.16E-03    1.20E-02    4.80E-03    2.30E-03
9.20E-01    0.00E+00    7.82E-02    1.84E-03    0.00E+00    1.84E-03    2.24E-03    6.02E-02    3.44E-03    2.56E-03    9.76E-03    1.84E-03    2.30E-03
9.20E-01    0.00E+00    7.96E-02    4.00E-04    0.00E+00    4.00E-04    2.72E-03    6.32E-02    7.20E-04    7.84E-03    5.12E-03    4.00E-04    2.30E-03
9.20E-01    0.00E+00    7.78E-02    2.16E-03    0.00E+00    2.16E-03    4.80E-04    5.86E-02    1.20E-03    1.02E-02    7.36E-03    2.16E-03    2.30E-03
9.20E-01    0.00E+00    7.94E-02    5.60E-04    0.00E+00    5.60E-04    3.92E-03    5.89E-02    1.68E-03    7.20E-03    7.76E-03    5.60E-04    2.30E-03
9.20E-01    0.00E+00    7.68E-02    3.20E-03    0.00E+00    3.20E-03    3.28E-03    4.72E-02    1.24E-02    2.00E-03    1.19E-02    3.20E-03    2.30E-03
9.20E-01    0.00E+00    7.95E-02    4.80E-04    0.00E+00    4.80E-04    1.60E-04    5.18E-02    1.87E-02    6.40E-04    8.16E-03    4.80E-04    2.30E-03
9.20E-01    0.00E+00    7.53E-02    4.72E-03    0.00E+00    4.72E-03    8.80E-04    5.90E-02    5.60E-04    7.12E-03    7.68E-03    4.72E-03    2.30E-03
9.20E-01    0.00E+00    7.86E-02    1.44E-03    0.00E+00    1.44E-03    9.60E-04    5.26E-02    4.88E-03    5.12E-03    1.50E-02    1.44E-03    2.30E-03
9.20E-01    0.00E+00    7.94E-02    5.60E-04    0.00E+00    5.60E-04    2.72E-03    6.61E-02    2.80E-03    3.60E-03    4.24E-03    5.60E-04    2.30E-03
9.20E-01    0.00E+00    7.88E-02    1.20E-03    0.00E+00    1.20E-03    6.56E-03    4.96E-02    1.00E-02    9.52E-03    3.12E-03    1.20E-03    2.30E-03
9.20E-01    0.00E+00    7.47E-02    5.28E-03    0.00E+00    5.28E-03    4.88E-03    5.46E-02    7.04E-03    7.68E-03    4.80E-04    5.28E-03    2.30E-03
