# NumSimul U_BOC U_EOC Np_BOC Np_EOC Pu_BOC Pu_EOC Am_BOC Am_EOC Cm_BOC Cm_EOC MA_BOC MA_EOC Pu8_BOC Pu8_EOC Pu9_BOC Pu9_EOC Pu0_BOC Pu0_EOC Pu1_BOC Pu1_EOC Pu2_BOC Pu2_EOC
118 66.96 65.3453 8.22114e-17 0.0140492 5.04 3.9332 0 0.204422 0 0.0813483 8.22114e-17 0.299819 0.0218768 0.0408057 2.26085 1.40406 0.994545 0.922109 0.92679 0.688226 0.835938 0.878002
119 66.96 65.3963 1.31926e-17 0.0135958 5.04 3.98744 0 0.122445 0 0.05291 1.31926e-17 0.18895 0.449549 0.33281 3.54031 2.00769 0.43504 0.79133 0.148724 0.442005 0.466378 0.413608
120 66.96 65.3656 2.83567e-17 0.0137619 5.04 4.01965 0 0.128299 0 0.0481919 2.83567e-17 0.190253 0.0410167 0.0439423 2.99649 1.71719 1.37434 1.26099 0.319672 0.649047 0.308477 0.348479
121 66.96 65.4042 3.02237e-17 0.0135195 5.04 3.98038 0 0.127498 0 0.0488658 3.02237e-17 0.189883 0.156026 0.126462 3.24485 1.86665 0.950337 1.03837 0.34072 0.583396 0.348066 0.365505
122 66.96 65.3069 2.10911e-17 0.0142196 5.04 4.03231 0 0.15399 0 0.0678281 2.10911e-17 0.236038 0.482047 0.348918 2.74789 1.5843 0.95071 0.980527 0.237766 0.53579 0.621585 0.582772
123 66.96 65.3869 5.47087e-17 0.0137663 5.04 3.97808 0 0.142236 0 0.0546459 5.47087e-17 0.210648 0.435828 0.332261 2.8185 1.72201 0.792087 0.893744 0.616745 0.603331 0.376842 0.426736
124 66.96 65.3092 5.12881e-17 0.0142633 5.04 3.96756 0 0.19846 0 0.08721 5.12881e-17 0.299933 0.309418 0.231982 2.40796 1.42049 0.710343 0.790127 0.578184 0.539124 1.0341 0.985835
125 66.96 65.277 2.67951e-17 0.0144073 5.04 4.01333 0 0.186609 0 0.0847113 2.67951e-17 0.285728 0.35794 0.258911 2.50915 1.42711 0.906632 0.915625 0.302068 0.524125 0.964209 0.88756
126 66.96 65.2866 1.88777e-17 0.0143233 5.04 4.02841 0 0.169853 0 0.0764021 1.88777e-17 0.260578 0.387188 0.279638 2.66108 1.50637 0.988827 0.986047 0.212813 0.531862 0.790089 0.72449
127 66.96 65.4101 2.8285e-17 0.0134636 5.04 3.98409 0 0.121301 0 0.0453842 2.8285e-17 0.180149 0.0979506 0.0843907 3.29896 1.89015 1.02156 1.08785 0.318864 0.593398 0.302661 0.328302
128 66.96 65.3531 6.35574e-17 0.0140076 5.04 4.00871 0 0.146953 0 0.0545042 6.35574e-17 0.215465 0.414589 0.316887 2.37823 1.51838 1.20876 1.06544 0.716498 0.687595 0.321918 0.420405
129 66.96 65.3362 2.82778e-17 0.014 5.04 4.00121 0 0.157425 0 0.0666225 2.82778e-17 0.238048 0.2846 0.214315 2.84324 1.63068 0.979172 1.00383 0.318783 0.564347 0.6142 0.58804
130 66.96 65.3491 3.60738e-17 0.0139452 5.04 3.96255 0 0.174113 0 0.0754323 3.60738e-17 0.263491 0.307631 0.230951 2.87153 1.63934 0.61686 0.803843 0.406669 0.510077 0.837311 0.778338
131 66.96 65.5336 2.74712e-18 0.0125031 5.04 3.89772 0 0.0895123 0 0.0367262 2.74712e-18 0.138742 0.0391187 0.0342004 4.54276 2.56366 0.0887006 0.664509 0.030969 0.356945 0.33845 0.278412
132 66.96 65.4738 2.37711e-17 0.0130764 5.04 4.01344 0 0.0579128 0 0.0138469 2.37711e-17 0.0848361 0.348188 0.269198 3.88164 2.28165 0.524435 0.86296 0.267977 0.502747 0.0177647 0.09688
133 66.96 65.3738 5.49327e-17 0.0138256 5.04 3.91729 0 0.188842 0 0.0812119 5.49327e-17 0.283879 0.280944 0.21604 2.8626 1.652 0.263946 0.612899 0.619271 0.487139 1.01324 0.949212
134 66.96 65.3662 7.41035e-17 0.0138701 5.04 3.98412 0 0.158086 0 0.0556313 7.41035e-17 0.227588 0.0494405 0.059396 2.39476 1.50624 1.42726 1.20501 0.835388 0.763939 0.333155 0.449537
135 66.96 65.4677 6.31659e-17 0.0131478 5.04 3.93562 0 0.120782 0 0.0377096 6.31659e-17 0.171639 0.0405502 0.0497664 3.23608 1.94619 0.88352 0.989886 0.712086 0.679377 0.167762 0.270404
136 66.96 65.3724 2.09478e-17 0.0137216 5.04 4.08652 0 0.0808332 0 0.0214195 2.09478e-17 0.115974 0.0293699 0.034631 3.15216 1.81351 1.58154 1.41454 0.236149 0.674788 0.0407826 0.149057
137 66.96 65.2518 4.25337e-17 0.0146057 5.04 4.01735 0 0.203006 0 0.0910112 4.25337e-17 0.308622 0.297971 0.219397 2.10669 1.26339 1.1239 0.966009 0.479494 0.579325 1.03195 0.98922
138 66.96 65.3347 6.71303e-17 0.0141662 5.04 3.97078 0 0.182377 0 0.0753102 6.71303e-17 0.271853 0.437481 0.328912 2.26798 1.43521 0.869485 0.857466 0.756777 0.611601 0.708272 0.737597
139 66.96 65.4089 7.38758e-17 0.0136089 5.04 3.90479 0 0.178909 0 0.069801 7.38758e-17 0.262319 0.20721 0.171611 2.77222 1.67958 0.545406 0.738825 0.832821 0.610017 0.682339 0.70476
140 66.96 65.3409 6.91955e-17 0.0141199 5.04 3.95648 0 0.187831 0 0.077941 6.91955e-17 0.279892 0.394278 0.29901 2.3192 1.45236 0.764019 0.806389 0.780058 0.598841 0.782448 0.799877
141 66.96 65.4245 6.11226e-17 0.0134597 5.04 3.87736 0 0.18396 0 0.0751634 6.11226e-17 0.272583 0.131131 0.11265 3.10003 1.78432 0.1987 0.592538 0.689051 0.513183 0.921092 0.874676
142 66.96 65.5215 5.05654e-17 0.012778 5.04 3.92644 0 0.0868299 0 0.0249327 5.05654e-17 0.124541 0.240489 0.196447 3.83649 2.29952 0.311756 0.721541 0.570037 0.545758 0.0812305 0.163175
143 66.96 65.4469 9.18651e-17 0.0133687 5.04 3.93071 0 0.141654 0 0.0439496 9.18651e-17 0.198972 0.202829 0.175727 2.74968 1.75776 0.864661 0.914208 1.03562 0.749603 0.187207 0.333416
144 66.96 65.3116 6.19201e-17 0.0142751 5.04 3.96155 0 0.202414 0 0.087471 6.19201e-17 0.30416 0.300443 0.228496 2.2691 1.3794 0.760975 0.7954 0.698041 0.569538 1.01144 0.988714
145 66.96 65.3345 4.37798e-17 0.0140796 5.04 4.03125 0 0.141297 0 0.0553501 4.37798e-17 0.210726 0.420582 0.315246 2.54995 1.5595 1.21588 1.09715 0.493541 0.642218 0.36005 0.417128
146 66.96 65.3785 8.41769e-17 0.0138549 5.04 3.89906 0 0.202373 0 0.0828017 8.41769e-17 0.299029 0.229258 0.187325 2.52547 1.54465 0.376191 0.620897 0.948947 0.58517 0.960138 0.96102
147 66.96 65.466 6.74434e-17 0.0132014 5.04 3.89726 0 0.145359 0 0.0527414 6.74434e-17 0.211302 0.237938 0.195481 3.23506 1.95115 0.41137 0.717284 0.760307 0.593945 0.395323 0.4394
148 66.96 65.3581 8.98402e-17 0.0140242 5.04 3.92632 0 0.199601 0 0.0799244 8.98402e-17 0.29355 0.30003 0.23862 2.19682 1.42268 0.724895 0.762194 1.01279 0.648521 0.805463 0.854307
149 66.96 65.3615 5.35674e-17 0.0139524 5.04 4.05232 0 0.111909 0 0.0367026 5.35674e-17 0.162564 0.528894 0.399065 2.54699 1.61233 1.24352 1.11477 0.603879 0.679282 0.116715 0.246867
150 66.96 65.4914 2.48795e-17 0.0128981 5.04 3.89513 0 0.123214 0 0.0492457 2.48795e-17 0.185358 0.138308 0.112196 3.94903 2.24416 0.20363 0.679004 0.280473 0.437539 0.468563 0.422235
151 66.96 65.444 8.0132e-17 0.0133983 5.04 3.96577 0 0.118475 0 0.0342914 8.0132e-17 0.166165 0.341816 0.275308 2.84815 1.81151 0.855804 0.925557 0.903349 0.709466 0.0908772 0.243935
152 66.96 65.4448 6.61498e-17 0.0133967 5.04 3.95753 0 0.119233 0 0.0398551 6.61498e-17 0.172485 0.456257 0.355654 3.08212 1.91101 0.573924 0.799649 0.745724 0.613584 0.181976 0.277631
153 66.96 65.4814 5.70611e-17 0.0131036 5.04 3.92993 0 0.111054 0 0.0378647 5.70611e-17 0.162023 0.391746 0.308511 3.50641 2.1201 0.299763 0.692275 0.643265 0.548655 0.198818 0.260385
154 66.96 65.3682 1.11406e-17 0.0137466 5.04 3.96094 0 0.1578 0 0.0720885 1.11406e-17 0.243635 0.348532 0.254622 3.40242 1.85624 0.270631 0.687663 0.125591 0.395558 0.892826 0.766857
155 66.96 65.2711 8.40416e-17 0.0146042 5.04 4.00688 0 0.20268 0 0.0848144 8.40416e-17 0.302099 0.537526 0.394094 1.47071 1.11225 1.3013 0.959263 0.947422 0.675558 0.783041 0.865711
156 66.96 65.4144 3.8693e-17 0.0134765 5.04 4.04288 0 0.0836334 0 0.020435 3.8693e-17 0.117545 0.110478 0.0965581 3.18484 1.8855 1.28911 1.23558 0.436196 0.676389 0.0193741 0.148853
157 66.96 65.4156 8.29242e-17 0.0136715 5.04 3.89563 0 0.177933 0 0.0721273 8.29242e-17 0.263732 0.484354 0.372549 2.81722 1.73315 0.0498109 0.510284 0.934826 0.5258 0.753788 0.753855
158 66.96 65.3634 7.717e-17 0.0139534 5.04 3.99158 0 0.153999 0 0.0549711 7.717e-17 0.222923 0.346093 0.271678 2.25994 1.48142 1.25142 1.07075 0.869958 0.730211 0.312595 0.43752
159 66.96 65.498 1.06084e-17 0.0127755 5.04 3.87848 0 0.12802 0 0.0537332 1.06084e-17 0.194529 0.0254952 0.0255283 4.1596 2.29988 0.101245 0.640647 0.119591 0.376154 0.634067 0.536275
160 66.96 65.3241 3.7627e-17 0.0141843 5.04 3.97653 0 0.179287 0 0.0809681 3.7627e-17 0.274439 0.495749 0.359689 2.73831 1.5802 0.435923 0.701597 0.424179 0.466581 0.945835 0.868468
161 66.96 65.4578 2.25721e-17 0.01318 5.04 3.97927 0 0.0895864 0 0.0325577 2.25721e-17 0.135324 0.341369 0.262034 3.78675 2.20046 0.473804 0.826013 0.254461 0.484842 0.18362 0.20592
162 66.96 65.2912 2.68537e-18 0.0142134 5.04 4.04492 0 0.154861 0 0.0696285 2.68537e-18 0.238703 0.270656 0.197362 2.92191 1.59955 1.13274 1.10629 0.0302728 0.532789 0.68442 0.608933
163 66.96 65.289 2.13012e-18 0.0141805 5.04 4.05681 0 0.15032 0 0.0650131 2.13012e-18 0.229514 0.0152255 0.0209835 2.91502 1.57965 1.50181 1.32284 0.0240134 0.597574 0.583934 0.535767
164 66.96 65.4089 3.7645e-17 0.0135388 5.04 3.94236 0 0.148723 0 0.0606846 3.7645e-17 0.222946 0.281366 0.217116 3.23381 1.8671 0.533207 0.797265 0.424382 0.518453 0.567239 0.542422
165 66.96 65.5108 3.03971e-17 0.012765 5.04 3.87364 0 0.125129 0 0.0492697 3.03971e-17 0.187163 0.102353 0.0866411 4.01898 2.29322 0.0938503 0.622976 0.342674 0.434145 0.482139 0.436649
166 66.96 65.418 2.01097e-17 0.0133965 5.04 3.91332 0 0.159033 0 0.0689824 2.01097e-17 0.241412 0.164605 0.127703 3.53518 1.93774 0.246142 0.671547 0.226702 0.416864 0.867366 0.759466
167 66.96 65.4235 4.03086e-17 0.013411 5.04 3.91172 0 0.16056 0 0.0649959 4.03086e-17 0.238967 0.123447 0.103775 3.2621 1.85616 0.516917 0.783174 0.454409 0.52345 0.683132 0.645157
168 66.96 65.4614 2.10424e-17 0.0130985 5.04 3.89777 0 0.140582 0 0.0591482 2.10424e-17 0.212829 0.153243 0.121011 3.81271 2.12505 0.158162 0.647678 0.237217 0.410994 0.678672 0.59303
169 66.96 65.431 1.45963e-17 0.0133649 5.04 3.97124 0 0.109877 0 0.0465212 1.45963e-17 0.169763 0.446347 0.333778 3.77583 2.15627 0.264591 0.719581 0.164548 0.417319 0.388683 0.344287
170 66.96 65.5284 4.64231e-17 0.0127079 5.04 3.90469 0 0.0956784 0 0.0307721 4.64231e-17 0.139158 0.186065 0.154353 3.93176 2.33242 0.244909 0.691988 0.523339 0.520168 0.153926 0.205766
171 66.96 65.5057 2.75232e-17 0.0128912 5.04 3.98226 0 0.0543602 0 0.0154247 2.75232e-17 0.0826761 0.507596 0.390316 4.16366 2.46731 0.0153442 0.616441 0.310276 0.413948 0.0431252 0.0942397
172 66.96 65.4319 1.66101e-17 0.0132743 5.04 3.95232 0 0.125366 0 0.0502907 1.66101e-17 0.188931 0.0858789 0.0726993 3.60407 2.0178 0.731418 0.951275 0.18725 0.509634 0.431378 0.400904
173 66.96 65.4344 1.30954e-17 0.0132739 5.04 4.04812 0 0.0625113 0 0.0147907 1.30954e-17 0.0905759 0.0437706 0.0425501 3.67877 2.09736 1.14593 1.21556 0.147628 0.584015 0.0238986 0.108639
174 66.96 65.2367 8.45494e-18 0.0146217 5.04 4.08917 0 0.162043 0 0.0736373 8.45494e-18 0.250302 0.467166 0.329403 2.40676 1.3822 1.3955 1.17344 0.0953147 0.576074 0.675258 0.62806
175 66.96 65.2653 3.76428e-17 0.0144882 5.04 4.02707 0 0.188513 0 0.0822043 3.76428e-17 0.285205 0.24422 0.184067 2.23615 1.32791 1.29969 1.08682 0.424357 0.614494 0.83558 0.813782
176 66.96 65.3791 7.89041e-17 0.0138049 5.04 3.91578 0 0.193392 0 0.0752941 7.89041e-17 0.282491 0.0348482 0.0489679 2.50814 1.52789 0.858008 0.878139 0.889506 0.673021 0.749494 0.787764
177 66.96 65.3573 2.34715e-17 0.013826 5.04 4.06355 0 0.104421 0 0.0361115 2.34715e-17 0.154358 0.152497 0.122905 3.01368 1.7463 1.44806 1.30724 0.264601 0.653984 0.161164 0.233116
178 66.96 65.3381 6.81631e-17 0.014083 5.04 4.01489 0 0.154681 0 0.0564654 6.81631e-17 0.22523 0.266917 0.212168 2.2135 1.43177 1.45953 1.18421 0.76842 0.739443 0.331632 0.447295
179 66.96 65.3905 7.35423e-17 0.0137337 5.04 3.90899 0 0.188137 0 0.07505 7.35423e-17 0.276921 0.184363 0.15418 2.65974 1.60635 0.577651 0.742498 0.829061 0.605687 0.789189 0.800278
180 66.96 65.3113 6.16838e-18 0.0141223 5.04 4.04124 0 0.143762 0 0.0640633 6.16838e-18 0.221948 0.394082 0.285437 3.00658 1.67649 0.980634 1.03448 0.0695378 0.516016 0.589164 0.528814
181 66.96 65.4094 8.32727e-17 0.0136482 5.04 3.98106 0 0.132092 0 0.0409094 8.32727e-17 0.186649 0.342122 0.273856 2.51864 1.6393 1.10064 1.02349 0.938754 0.744453 0.139847 0.299955
182 66.96 65.3862 1.31584e-17 0.0136737 5.04 4.01117 0 0.113832 0 0.048168 1.31584e-17 0.175674 0.491691 0.363324 3.46022 1.979 0.568364 0.858568 0.148339 0.467712 0.371389 0.342561
183 66.96 65.3696 5.07327e-17 0.0138059 5.04 3.91956 0 0.192249 0 0.0805409 5.07327e-17 0.286595 0.0843735 0.0770902 2.79517 1.59035 0.612818 0.779442 0.571922 0.546666 0.975717 0.926014
184 66.96 65.4145 9.62462e-18 0.0133765 5.04 3.96049 0 0.130339 0 0.0543696 9.62462e-18 0.198085 0.106998 0.0862673 3.58885 1.98294 0.726274 0.94924 0.108501 0.487865 0.509379 0.454174
185 66.96 65.3145 6.95724e-17 0.0142483 5.04 3.99605 0 0.181702 0 0.0720975 6.95724e-17 0.268047 0.262472 0.206816 2.06479 1.33945 1.33357 1.0821 0.784307 0.701263 0.59486 0.666421
186 66.96 65.3234 1.72228e-17 0.0140569 5.04 4.00695 0 0.159998 0 0.070463 1.72228e-17 0.244518 0.306733 0.226261 2.93395 1.64088 0.88989 0.968112 0.194157 0.520696 0.71527 0.650998
187 66.96 65.31 6.65682e-17 0.0143633 5.04 3.9643 0 0.200863 0 0.0878144 6.65682e-17 0.303041 0.464875 0.342555 2.17723 1.36166 0.641693 0.725312 0.750441 0.547282 1.00576 0.987486
188 66.96 65.5116 7.38042e-17 0.0129339 5.04 3.93999 0 0.0878031 0 0.0209733 7.38042e-17 0.12171 0.454884 0.362626 3.49181 2.17228 0.250072 0.658652 0.832014 0.599155 0.0112219 0.14728
189 66.96 65.4466 5.49827e-17 0.0133337 5.04 3.90899 0 0.147156 0 0.0577349 5.49827e-17 0.218225 0.343484 0.268236 3.31135 1.96176 0.250874 0.649971 0.619834 0.517215 0.514461 0.511808
190 66.96 65.3819 2.23387e-17 0.0136154 5.04 3.95845 0 0.156096 0 0.0645161 2.23387e-17 0.234227 0.0127236 0.0214613 3.18155 1.75741 0.94656 1.02644 0.25183 0.552136 0.64734 0.601012
191 66.96 65.3398 5.37637e-17 0.0140416 5.04 4.02329 0 0.145526 0 0.0545628 5.37637e-17 0.21413 0.295073 0.229145 2.44231 1.5177 1.36634 1.16613 0.606092 0.69465 0.330187 0.415663
192 66.96 65.4035 2.32424e-17 0.0135128 5.04 3.93075 0 0.15799 0 0.0676698 2.32424e-17 0.239173 0.188812 0.146145 3.38181 1.87524 0.42923 0.755532 0.262018 0.458894 0.778127 0.694945
193 66.96 65.4154 5.08904e-17 0.0135873 5.04 3.94145 0 0.1449 0 0.0587261 5.08904e-17 0.217213 0.502077 0.380277 3.16776 1.88994 0.288439 0.665803 0.5737 0.502492 0.508025 0.502936
194 66.96 65.4335 4.27238e-17 0.0134337 5.04 4.02342 0 0.0807354 0 0.0226223 4.27238e-17 0.116791 0.507774 0.388459 3.33473 2.02132 0.672359 0.892245 0.481636 0.5727 0.0434956 0.148693
195 66.96 65.3908 8.57015e-17 0.0137669 5.04 3.93795 0 0.171732 0 0.0632306 8.57015e-17 0.248729 0.267264 0.217881 2.42074 1.55482 0.914906 0.899678 0.966135 0.702101 0.470952 0.563469
196 66.96 65.461 2.46698e-17 0.0131549 5.04 3.95485 0 0.103665 0 0.0397435 2.46698e-17 0.156563 0.307516 0.237123 3.77568 2.1841 0.404593 0.783596 0.278109 0.475709 0.274103 0.274323
197 66.96 65.3355 6.9681e-17 0.0141479 5.04 4.05213 0 0.132219 0 0.0442211 6.9681e-17 0.190588 0.517366 0.390945 2.03556 1.38416 1.54601 1.20474 0.785532 0.75155 0.155538 0.320742
198 66.96 65.4893 7.31301e-17 0.0130206 5.04 3.84049 0 0.168152 0 0.0629476 7.31301e-17 0.24412 0.04539 0.0535863 3.38919 1.99236 0.130275 0.574714 0.824415 0.567642 0.650732 0.652189
199 66.96 65.3967 1.77598e-17 0.0136017 5.04 3.95575 0 0.142455 0 0.0638174 1.77598e-17 0.219874 0.439447 0.323796 3.54705 1.98616 0.135222 0.635293 0.200211 0.39055 0.718074 0.619943
200 66.96 65.4137 2.30314e-18 0.013443 5.04 4.04802 0 0.0709481 0 0.0259769 2.30314e-18 0.110368 0.420181 0.313504 3.78111 2.15878 0.679251 0.955848 0.0259639 0.469022 0.133492 0.150864
201 66.96 65.4392 6.85519e-17 0.0133878 5.04 3.89764 0 0.162976 0 0.061958 6.85519e-17 0.238321 0.215768 0.177961 3.04082 1.82612 0.456505 0.721472 0.772803 0.593255 0.554103 0.578832
202 66.96 65.5247 3.57972e-17 0.0126822 5.04 3.87099 0 0.118484 0 0.0448381 3.57972e-17 0.176005 0.102437 0.0882153 4.04365 2.33401 0.100012 0.62526 0.403551 0.454939 0.390349 0.36857
203 66.96 65.3448 1.23435e-17 0.013844 5.04 3.98117 0 0.163817 0 0.0709592 1.23435e-17 0.24862 0.0566741 0.0505859 3.09757 1.67721 0.974211 1.0334 0.139151 0.527137 0.772396 0.692849
204 66.96 65.4291 8.96494e-17 0.0135595 5.04 3.97871 0 0.121637 0 0.0338915 8.96494e-17 0.169088 0.447475 0.353413 2.53273 1.67417 0.986375 0.959689 1.01064 0.744034 0.0627769 0.247408
205 66.96 65.2735 4.08656e-17 0.0144798 5.04 4.04268 0 0.172662 0 0.0742054 4.08656e-17 0.261347 0.465044 0.337621 2.15253 1.33487 1.30988 1.08263 0.460688 0.622598 0.651858 0.664957
206 66.96 65.3803 8.31796e-17 0.0138186 5.04 3.96005 0 0.164756 0 0.0589172 8.31796e-17 0.237492 0.209883 0.176173 2.35903 1.52167 1.14958 1.02695 0.937705 0.73795 0.383806 0.49731
207 66.96 65.3536 2.71861e-17 0.013906 5.04 4.0814 0 0.0948201 0 0.0314439 2.71861e-17 0.14017 0.409226 0.30714 2.93133 1.74583 1.28468 1.19765 0.306476 0.632587 0.108294 0.198192
208 66.96 65.4318 8.94794e-17 0.0135653 5.04 3.93739 0 0.144737 0 0.0490233 8.94794e-17 0.207326 0.500874 0.391098 2.59741 1.69363 0.679335 0.795808 1.00872 0.678793 0.253659 0.378062
209 66.96 65.3498 5.66966e-18 0.0138146 5.04 4.05573 0 0.111466 0 0.0435948 5.66966e-18 0.168875 0.0782814 0.0660448 3.22405 1.79341 1.39031 1.30466 0.0639155 0.598058 0.283436 0.293554
210 66.96 65.4031 7.64246e-17 0.0137053 5.04 3.97742 0 0.136376 0 0.0460955 7.64246e-17 0.196177 0.430437 0.335482 2.5711 1.65406 0.962815 0.952865 0.861554 0.693939 0.214093 0.341074
211 66.96 65.5181 3.26811e-17 0.0127363 5.04 3.94272 0 0.0765139 0 0.0220551 3.26811e-17 0.111305 0.116277 0.0993634 4.00955 2.35064 0.467491 0.828084 0.368423 0.522357 0.0782594 0.142272
212 66.96 65.3453 3.54039e-17 0.013909 5.04 4.00809 0 0.150184 0 0.0587279 3.54039e-17 0.222821 0.0214431 0.0314901 2.7735 1.59879 1.39935 1.24192 0.399117 0.66168 0.446587 0.474211
213 66.96 65.4602 4.51088e-17 0.0131919 5.04 3.91294 0 0.135465 0 0.0517851 4.51088e-17 0.200442 0.222647 0.178619 3.47341 2.03035 0.410205 0.74712 0.508523 0.528779 0.425214 0.428075
214 66.96 65.4879 7.08678e-17 0.0131124 5.04 3.95114 0 0.0955095 0 0.0261225 7.08678e-17 0.134744 0.501443 0.394481 3.34666 2.08454 0.341744 0.698067 0.79891 0.597691 0.0512408 0.176366
215 66.96 65.3969 1.02364e-17 0.0134981 5.04 3.92748 0 0.16297 0 0.0719859 1.02364e-17 0.248454 0.112649 0.0884311 3.4902 1.87186 0.388566 0.743965 0.115398 0.416846 0.933191 0.806379
216 66.96 65.238 3.54282e-17 0.0146313 5.04 4.03564 0 0.201042 0 0.0887122 3.54282e-17 0.304386 0.0787301 0.0705426 2.1592 1.25974 1.44372 1.15549 0.399392 0.627668 0.958955 0.922197
217 66.96 65.4993 6.21353e-17 0.0129236 5.04 3.8925 0 0.127101 0 0.0421994 6.21353e-17 0.182224 0.0574256 0.0614443 3.48558 2.07915 0.54379 0.812453 0.700467 0.620375 0.252735 0.319079
218 66.96 65.3478 5.71244e-17 0.0139499 5.04 3.99362 0 0.16135 0 0.0606731 5.71244e-17 0.235973 0.00306219 0.0229569 2.50329 1.50853 1.45372 1.23674 0.643978 0.719894 0.435953 0.505501
219 66.96 65.4816 4.70663e-17 0.0130659 5.04 3.94378 0 0.101126 0 0.0335704 4.70663e-17 0.147762 0.311247 0.24666 3.61035 2.15579 0.426504 0.771313 0.53059 0.547275 0.16131 0.222737
220 66.96 65.4405 2.19113e-17 0.0132578 5.04 3.99778 0 0.0907522 0 0.0309325 2.19113e-17 0.134942 0.168424 0.134926 3.61473 2.08201 0.857359 1.02931 0.247012 0.554201 0.152472 0.197328
221 66.96 65.2615 9.11044e-17 0.014653 5.04 4.0062 0 0.211121 0 0.0874262 9.11044e-17 0.3132 0.412277 0.308903 1.344 1.0625 1.44397 1.01193 1.02704 0.710705 0.812711 0.912161
222 66.96 65.3915 1.16774e-17 0.0135273 5.04 3.93758 0 0.161094 0 0.0696938 1.16774e-17 0.244315 0.0506193 0.0453867 3.39857 1.8303 0.622982 0.863819 0.131642 0.46485 0.836184 0.733222
223 66.96 65.4514 1.60639e-19 0.0131686 5.04 4.00147 0 0.0750688 0 0.0300213 1.60639e-19 0.118259 0.368134 0.276471 4.07845 2.31744 0.39328 0.816955 0.00181092 0.409346 0.198322 0.181261
224 66.96 65.3724 8.33172e-17 0.0139319 5.04 3.94075 0 0.180223 0 0.070164 8.33172e-17 0.264319 0.389113 0.302239 2.31494 1.49635 0.794522 0.82 0.939256 0.653746 0.602166 0.668412
225 66.96 65.4542 8.25401e-17 0.0132824 5.04 3.89344 0 0.159763 0 0.0553299 8.25401e-17 0.228375 0.0467293 0.0582066 2.95134 1.80663 0.719138 0.853588 0.930495 0.699122 0.392295 0.475891
226 66.96 65.4801 3.87977e-17 0.0130494 5.04 3.89707 0 0.129918 0 0.0519811 3.87977e-17 0.194948 0.291147 0.227307 3.7749 2.18448 0.0485508 0.591205 0.437376 0.442013 0.488024 0.452074
227 66.96 65.3408 5.28314e-18 0.013889 5.04 4.01865 0 0.13988 0 0.06089 5.28314e-18 0.214659 0.238448 0.177766 3.19866 1.76233 0.981199 1.05725 0.0595581 0.518429 0.562134 0.502879
228 66.96 65.459 8.88119e-17 0.0132696 5.04 3.93982 0 0.127908 0 0.0362275 8.88119e-17 0.177405 0.148523 0.135496 2.87523 1.8216 0.910937 0.958312 1.0012 0.758857 0.10411 0.265559
229 66.96 65.4775 7.04452e-17 0.0131104 5.04 3.85617 0 0.164709 0 0.062507 7.04452e-17 0.240326 0.13785 0.121302 3.33454 1.96957 0.142611 0.581499 0.794147 0.552834 0.630853 0.630965
230 66.96 65.4299 3.15579e-17 0.0133744 5.04 3.97589 0 0.11266 0 0.0418666 3.15579e-17 0.167901 0.264748 0.206418 3.43344 1.99947 0.723103 0.928719 0.35576 0.55064 0.262947 0.290645
231 66.96 65.335 7.27543e-17 0.014092 5.04 3.98965 0 0.17405 0 0.0657165 7.27543e-17 0.253859 0.129018 0.115118 2.18884 1.39951 1.41741 1.15801 0.820178 0.739516 0.484553 0.577494
232 66.96 65.3346 9.04586e-18 0.0140044 5.04 4.01309 0 0.145687 0 0.0662496 9.04586e-18 0.225941 0.488621 0.35296 3.17809 1.77355 0.597915 0.845764 0.101976 0.452265 0.673396 0.58855
233 66.96 65.4489 5.40147e-17 0.0133064 5.04 3.99504 0 0.0921782 0 0.0250416 5.40147e-17 0.130526 0.308098 0.245179 3.25461 1.98125 0.821191 0.960288 0.608922 0.637216 0.0471767 0.1711
234 66.96 65.5095 7.73697e-17 0.0128891 5.04 3.93077 0 0.0989935 0 0.0223465 7.73697e-17 0.134229 0.0805123 0.0825447 3.3767 2.08062 0.703127 0.892761 0.872208 0.707652 0.00744828 0.167195
235 66.96 65.4416 6.4592e-18 0.0132878 5.04 4.00374 0 0.0798721 0 0.0327135 6.4592e-18 0.125873 0.517128 0.386093 3.98318 2.28687 0.247735 0.734029 0.0728162 0.396997 0.219142 0.199754
236 66.96 65.3823 1.88021e-17 0.0137042 5.04 4.05394 0 0.0909587 0 0.0328504 1.88021e-17 0.137513 0.456121 0.340693 3.30349 1.92839 0.913967 1.0343 0.211961 0.549576 0.154458 0.200981
237 66.96 65.2761 2.81657e-17 0.0143881 5.04 4.01618 0 0.186862 0 0.0830092 2.81657e-17 0.284259 0.236851 0.177024 2.46908 1.40583 1.10864 1.01802 0.317519 0.56619 0.907905 0.849111
238 66.96 65.3656 4.61711e-17 0.0138849 5.04 3.92988 0 0.182851 0 0.0817734 4.61711e-17 0.278509 0.385662 0.28645 3.00941 1.7096 0.0590648 0.542423 0.520499 0.424182 1.06536 0.967221
239 66.96 65.4838 6.65972e-17 0.0130667 5.04 3.93571 0 0.109641 0 0.0322776 6.65972e-17 0.154985 0.196444 0.166329 3.33222 2.03354 0.650384 0.861618 0.750767 0.650589 0.11019 0.223639
240 66.96 65.3541 1.85106e-17 0.0138183 5.04 4.03561 0 0.123611 0 0.0478791 1.85106e-17 0.185308 0.0942953 0.0798834 3.0652 1.73656 1.3547 1.25835 0.208674 0.621353 0.317137 0.339464
