simulation id,uranium,neptunium,plutonium,americium,curium,pu238,pu239,pu240,pu241,pu242,am241
3249,67.45500773,0.011886298,1.874002238,0.106718475,0.075473831,0.107208648,0.799437698,0.499886367,0.267523949,0.199945575,0.015990998
3250,67.50316607,0.01172795,1.851217257,0.09660255,0.059765082,0.045153514,0.784831621,0.531837422,0.301392317,0.188002384,0.021237845
3251,67.44032494,0.01207641,1.870083819,0.114889085,0.085791004,0.125474302,0.820928473,0.499094192,0.241224739,0.183362113,0.026537965
3252,67.51317759,0.011724157,1.846413947,0.090791614,0.058376989,0.115219065,0.813852534,0.495565413,0.258002237,0.163774699,0.022661045
3253,67.52546226,0.011685281,1.877637395,0.067647971,0.039970154,0.135013005,0.835295498,0.523387556,0.259593206,0.124348129,0.021613894
3254,67.3529719,0.012362764,1.893395013,0.14401137,0.120602344,0.095991685,0.810529711,0.512849229,0.246021754,0.228002634,0.022175074
3255,67.33872127,0.01238078,1.884447809,0.156031294,0.128965478,0.143073412,0.791740224,0.458237172,0.235540639,0.255856363,0.020382816
3256,67.58590309,0.011389445,1.861252134,0.044976003,0.021154052,0.076664325,0.844236043,0.56335638,0.278516102,0.098479284,0.016113937
3257,67.50590869,0.011759003,1.924648156,0.056889832,0.0251177,0.083524954,0.811246867,0.589474147,0.319953629,0.120448558,0.023192817
3258,67.43035514,0.012017622,1.834363195,0.136030763,0.11037635,0.065356902,0.815047794,0.495901487,0.23408466,0.223972352,0.017957059
3259,67.43326449,0.012111968,1.913039631,0.100377303,0.063408477,0.143216243,0.79480009,0.51493769,0.28466303,0.175422578,0.029854909
3260,67.40152298,0.01218403,1.886385785,0.127761496,0.095179312,0.106744449,0.793485304,0.502959046,0.266728464,0.216468523,0.02452996
3261,67.39402773,0.012150606,1.876103993,0.134678869,0.108401219,0.056734695,0.802306322,0.525187953,0.263184941,0.228690081,0.017563654
3262,67.31680716,0.01254221,1.95025218,0.139180496,0.104303174,0.113990721,0.775293446,0.529172833,0.297559526,0.234235653,0.028955767
3263,67.62689799,0.011187006,1.791493513,0.059222488,0.034033645,0.034357901,0.843112499,0.531765406,0.259328045,0.122929663,0.01373133
3264,67.57123374,0.011514133,1.837474966,0.066547651,0.036274593,0.083708254,0.828052223,0.530901215,0.27097105,0.123842226,0.023860786
3265,67.36782635,0.01223784,1.915401163,0.129594866,0.096490356,0.11515003,0.778927037,0.503847242,0.283144378,0.234332477,0.018955517
3266,67.37456999,0.012205839,1.895597917,0.136908845,0.106192093,0.025869002,0.778735795,0.548233041,0.298813018,0.24394706,0.01783629
3267,67.29718404,0.012511868,1.898675857,0.171554167,0.144751476,0.071734288,0.77039288,0.498254007,0.271067472,0.287227209,0.018763877
3268,67.37484175,0.012223854,1.919267366,0.123657861,0.0932909,0.067613626,0.789038936,0.547536888,0.294811488,0.220266428,0.019488735
3269,67.52046141,0.011665606,1.92482765,0.048398313,0.019677846,0.072112789,0.818537953,0.601668839,0.321255331,0.111252737,0.019187655
3270,67.54242581,0.011578135,1.90632588,0.043750924,0.018685839,0.100059977,0.838403174,0.579151868,0.292521456,0.096189405,0.018386623
3271,67.35536496,0.012308954,1.927763594,0.131649387,0.097692449,0.053232965,0.77154033,0.552626011,0.313083533,0.237280755,0.021301484
3272,67.57383332,0.011419076,1.850481653,0.056494639,0.029823755,0.085736448,0.831877055,0.538030789,0.274490467,0.120346894,0.015829249
3273,67.39880718,0.012191853,1.838567994,0.152288573,0.12108189,0.077968844,0.79066449,0.477249369,0.244720051,0.24796524,0.024216586
3274,67.46979367,0.011986806,1.913021599,0.080330252,0.045706738,0.1695304,0.813565672,0.516354003,0.274779734,0.138791789,0.030889044
3275,67.51305868,0.011753551,1.871922863,0.077203951,0.050285263,0.094699068,0.837518682,0.54451222,0.26176271,0.133430183,0.022834606
3276,67.40861707,0.012090633,1.845467776,0.141250031,0.116840643,0.078916287,0.812155265,0.489155998,0.232021221,0.233219005,0.016450212
3277,67.42131187,0.012071195,1.947638852,0.088322092,0.052029468,0.129975846,0.787317762,0.543960098,0.312046992,0.174338154,0.022872211
3278,67.39202212,0.012219824,1.968601681,0.092403672,0.059218774,0.099848111,0.797310136,0.58215253,0.31819392,0.171096984,0.024792712
3279,67.4426316,0.012036586,1.858077144,0.121766038,0.088463732,0.097708033,0.799605035,0.496669657,0.258990566,0.205103852,0.025465261
3280,67.41654007,0.012146814,1.95052349,0.086185696,0.056604368,0.16532642,0.820761137,0.538798959,0.275647536,0.149989439,0.025224204
3281,67.28529336,0.012614746,1.906455246,0.169231189,0.148694034,0.128837962,0.798051197,0.481162233,0.235140486,0.263263368,0.022220393
3282,67.38020133,0.012264626,1.995140509,0.083729457,0.050257061,0.139959705,0.801015442,0.577975608,0.317832336,0.158357418,0.025257952
3283,67.41324708,0.012027816,1.838003459,0.144893693,0.116076879,0.023621087,0.788752074,0.508696312,0.263522419,0.253411567,0.014522961
3284,67.53239257,0.011608715,1.85836069,0.076626855,0.044237064,0.060150727,0.805892102,0.543816066,0.294281165,0.15422063,0.019394482
3285,67.54938825,0.011513895,1.849684323,0.070017132,0.042787609,0.057541688,0.826641816,0.547416861,0.27699745,0.141086509,0.015331225
3286,67.57337199,0.0114589,1.792330827,0.08742693,0.06015974,0.042682544,0.838881278,0.514457584,0.241248845,0.155060575,0.017833397
3287,67.46458846,0.011993444,1.93741739,0.072760774,0.037404957,0.085845952,0.804194833,0.590914465,0.321857971,0.134604169,0.030385235
3288,67.3964018,0.01216957,1.850071098,0.146251675,0.118980366,0.067806447,0.801230588,0.496357588,0.245081635,0.239594839,0.020420421
3289,67.4426648,0.011977324,1.883076007,0.10714241,0.080345846,0.078023596,0.817270978,0.535870312,0.264920544,0.186990578,0.018279834
3290,67.49341658,0.011774885,1.832599645,0.110360504,0.074422031,0.05237122,0.788991126,0.508336233,0.279673171,0.203227895,0.021304859
3292,67.47465262,0.011858563,1.890159713,0.087876452,0.055306837,0.149077058,0.807756708,0.499814351,0.26856049,0.164951106,0.021222417
3293,67.29761057,0.012524194,1.963464996,0.138780947,0.111032294,0.117242498,0.78523801,0.532029464,0.289026144,0.239928881,0.019693634
3294,67.36057818,0.012361105,1.92372615,0.129581964,0.094495283,0.144492196,0.783923224,0.498662097,0.276515338,0.220133296,0.027482909
3295,67.37497312,0.012266523,1.903290689,0.128861419,0.10360808,0.11907073,0.812896326,0.510736763,0.24970991,0.21087696,0.021061391
3296,67.47710175,0.011902654,1.918425022,0.070546755,0.04384757,0.158725265,0.838785658,0.536590471,0.261377021,0.122946607,0.023655647
3297,67.38666247,0.012190193,1.855170641,0.150461669,0.118852472,0.050174009,0.780433064,0.501014616,0.267716794,0.255832157,0.020720778
3298,67.42832626,0.01206598,1.917783424,0.097797376,0.066164539,0.1030618,0.805103231,0.546048559,0.288495821,0.175074013,0.023431946
3299,67.36056776,0.012262967,1.878807243,0.146885567,0.122566725,0.140447709,0.804123118,0.462726163,0.227781046,0.243729207,0.016300998
3300,67.47188686,0.011900284,1.897163984,0.087740814,0.05404441,0.091725811,0.8026649,0.545352405,0.29447401,0.162946857,0.024216586
3301,67.38960982,0.012202283,1.917286773,0.115420395,0.088881797,0.125360037,0.813541766,0.521971243,0.260774381,0.195639346,0.020390288
3302,67.4985239,0.011852637,1.906145223,0.070405506,0.035766522,0.087221886,0.80919102,0.57214232,0.308190096,0.1293999,0.029893479
3303,67.54445823,0.011611559,1.829957507,0.083125642,0.054339595,0.076335814,0.832259538,0.521779201,0.253831968,0.145750986,0.021995005
3304,67.5735178,0.011415283,1.809537813,0.079019238,0.051015107,0.050290654,0.82771755,0.518658512,0.258701299,0.154169798,0.014601787
3305,67.32402565,0.012419656,1.912879585,0.150806433,0.122104388,0.093927783,0.780480875,0.507784111,0.274225306,0.256461511,0.019844053
3306,67.46915107,0.011948167,1.833799561,0.120963069,0.08805458,0.081920491,0.806633164,0.495061302,0.250529501,0.199655104,0.026299319
3307,67.35777784,0.012293309,1.906515084,0.138311095,0.110337477,0.065514016,0.789612661,0.532893655,0.280516867,0.237977885,0.018804857
3308,67.59316029,0.011410068,1.815848765,0.065429511,0.035376812,0.098762599,0.831207709,0.505527613,0.257447808,0.122903037,0.022758915
3309,67.5154841,0.011736484,1.896715487,0.064879141,0.034306604,0.072312752,0.820091791,0.578575741,0.301488739,0.124246464,0.024455233
3310,67.46229584,0.011884401,1.890627064,0.094225628,0.063299053,0.104094941,0.80620287,0.525115938,0.278178624,0.177034691,0.018617314
3311,67.32844305,0.012477496,1.853947257,0.179206767,0.149547188,0.073602989,0.773787419,0.472160246,0.249444749,0.284951855,0.026205306
3312,67.44987764,0.011949827,1.860162612,0.114590943,0.088527227,0.078164046,0.820785042,0.517530263,0.248697475,0.194985786,0.017932471
3313,67.38654681,0.012169333,1.838340331,0.160172165,0.127626596,0.034507873,0.770679743,0.489876157,0.267765005,0.275511554,0.018856684
3314,67.4740066,0.011868045,1.876466842,0.096276845,0.067121398,0.042163593,0.813900344,0.562396168,0.285145142,0.172861594,0.020317248
3316,67.29493121,0.012557381,1.929556862,0.155896189,0.129998022,0.094734776,0.785142389,0.519402676,0.27381551,0.256461511,0.021808186
3317,67.4938782,0.011744306,1.914258346,0.067274283,0.03633085,0.092992243,0.806537543,0.562612216,0.307515139,0.144601205,0.017360925
3318,67.46228075,0.011923514,1.866058237,0.105353998,0.077102097,0.128999837,0.82169344,0.493428942,0.24187559,0.180060428,0.020488158
3319,67.57889045,0.011504651,1.848443324,0.054536071,0.028121706,0.155916263,0.85102512,0.503799231,0.241682746,0.096019964,0.024303367
3320,67.39947376,0.012099404,1.924011737,0.104431318,0.082087167,0.130390055,0.825996376,0.528260632,0.255157776,0.184206899,0.013961298
3321,67.49850175,0.011841022,1.861123475,0.093331112,0.05785623,0.107663326,0.804720748,0.511168858,0.273887827,0.163682716,0.028174742
3322,67.39659794,0.012230966,1.911229347,0.116680619,0.087069876,0.087290921,0.808091381,0.546720708,0.277142083,0.191984255,0.026359583
3323,67.49600284,0.011758055,1.890689104,0.078774049,0.046227253,0.049390821,0.80146964,0.57132614,0.310721184,0.157781318,0.020181051
3324,67.31934297,0.012449287,1.899308027,0.157946192,0.133604425,0.141647487,0.794321986,0.468175366,0.237346148,0.257817041,0.019012166
3325,67.36310628,0.012312036,1.917424521,0.129277961,0.098101969,0.15552824,0.793987313,0.487691675,0.260316374,0.219900919,0.023080726
3326,67.51551997,0.011643324,1.828478624,0.09720108,0.070113716,0.096174985,0.826498385,0.489924168,0.238052442,0.177828644,0.013951174
3327,67.4355685,0.012051994,1.891547894,0.106321175,0.07712968,0.117599575,0.816075718,0.518538485,0.259593206,0.17974091,0.023359629
3328,67.4501417,0.012056261,1.899658806,0.097784819,0.062836751,0.131844546,0.805246662,0.520074825,0.276515338,0.165977436,0.030146588
3329,67.36509885,0.012331711,1.911523684,0.132871133,0.102005875,0.08863829,0.792170518,0.529628934,0.279335693,0.22175025,0.025209741
3330,67.55684182,0.011529067,1.842235831,0.068898356,0.043263193,0.107570486,0.843566698,0.516954136,0.246961872,0.12718264,0.018201491
3331,67.29268335,0.012591279,1.941227435,0.151932419,0.123907033,0.130118677,0.784759906,0.506007719,0.270754099,0.249587035,0.024075809
3332,67.28290089,0.012646985,1.897314995,0.176536904,0.151687574,0.145422975,0.78523801,0.456796854,0.234200367,0.275656789,0.025323038
3334,67.40654037,0.012075936,1.875907145,0.126749099,0.100117162,0.115730874,0.807469846,0.488387829,0.24467184,0.219646757,0.015624351
3335,67.36288319,0.012271738,1.915128191,0.130340782,0.102505837,0.106051721,0.796306117,0.517146178,0.270247882,0.225376294,0.018578263
3336,67.4234917,0.011971161,1.897562011,0.106254374,0.083768191,0.088269311,0.822482311,0.534622036,0.259376256,0.192812096,0.010922775
3337,67.44739365,0.011947456,1.827320149,0.131986546,0.103695239,0.075497875,0.809979892,0.483850827,0.235854012,0.222137544,0.018262478
3338,67.34140796,0.012420604,1.97157852,0.113805147,0.082532995,0.160515409,0.798361964,0.530901215,0.28543441,0.196365523,0.02507957
3339,67.39225793,0.012201335,1.989065346,0.080561389,0.048508225,0.125917076,0.804099212,0.585249214,0.318603715,0.155196128,0.023270196
3340,67.31933408,0.012478207,1.935409539,0.141614311,0.11454714,0.128283303,0.793748261,0.511168858,0.267114154,0.235094963,0.022064911
3341,67.52981155,0.011632657,1.840976608,0.087622809,0.053519899,0.043615704,0.800250475,0.536566466,0.291436704,0.169107259,0.020966656
3342,67.30231269,0.012514238,1.931147847,0.152057149,0.123950167,0.107437177,0.780624306,0.510592731,0.276298387,0.256195246,0.020976057
3343,67.55656746,0.01155609,1.826649659,0.078193073,0.051353193,0.071348646,0.84086541,0.527444452,0.249734016,0.137257135,0.02057084
3344,67.46475721,0.011905025,1.911762969,0.081016756,0.05504899,0.11389074,0.830179786,0.550057444,0.270874627,0.146760372,0.019128837
3345,67.46724741,0.011865438,1.888862713,0.089493819,0.064433569,0.124357842,0.832020486,0.521347105,0.25130088,0.159836399,0.016772264
3346,67.36266971,0.012218402,1.877781141,0.149698589,0.122238224,0.07291026,0.783588551,0.49609353,0.263377786,0.261811014,0.013895731
3347,67.36997689,0.012317962,1.918517167,0.127060318,0.096563218,0.093068419,0.796353928,0.535990338,0.280685606,0.212418875,0.025265184
3348,67.38440741,0.012152503,1.922997834,0.117675418,0.087868627,0.029418343,0.786624511,0.575791126,0.312577315,0.218586539,0.016292319
3349,67.36249451,0.012247322,1.86799906,0.153088378,0.128309901,0.052130788,0.794035123,0.509104402,0.256122,0.256606746,0.016054878
3350,67.43552835,0.012010274,1.899671061,0.105493671,0.069935742,0.090535556,0.785572682,0.529052807,0.297173837,0.197336179,0.022028271
3352,67.47393618,0.011901469,1.818427236,0.1251911,0.093212003,0.065083143,0.807852329,0.492492735,0.245467325,0.207531704,0.02409196
3353,67.67800352,0.011014198,1.771882099,0.043343783,0.018994154,0.067304159,0.853104872,0.508768328,0.249565277,0.093139462,0.016762381
3354,67.32160095,0.012468251,1.896655299,0.160367686,0.130790503,0.11673783,0.779285615,0.479097777,0.257471914,0.264062163,0.023178354
3355,67.4841294,0.011865912,1.9075329,0.075650448,0.042724828,0.108653618,0.810481901,0.551449752,0.295028438,0.141919192,0.025388123
3356,67.37724377,0.012296391,1.875110535,0.142551776,0.11611101,0.118601769,0.809358356,0.487019526,0.235386363,0.22474452,0.024452822
