# NumSimul U_BOC U_EOC Np_BOC Np_EOC Pu_BOC Pu_EOC Am_BOC Am_EOC Cm_BOC Cm_EOC MA_BOC MA_EOC Pu8_BOC Pu8_EOC Pu9_BOC Pu9_EOC Pu0_BOC Pu0_EOC Pu1_BOC Pu1_EOC Pu2_BOC Pu2_EOC
2964 66.015 64.4602 1.00871e-16 0.0142226 5.75158 4.72132 0.233415 0.276286 0 0.101476 0.233415 0.391985 0.52668 0.481001 3.22591 2.00181 0.28728 0.670283 0.568575 0.500707 1.14313 1.06752
2965 66.825 65.2654 7.52844e-17 0.0141784 4.8645 3.9455 0.3105 0.25756 0 0.0903168 0.3105 0.362056 0.025875 0.14028 3.1878 1.84137 0.595125 0.815789 0.42435 0.524474 0.63135 0.623589
2966 67.0275 65.4405 1.00568e-16 0.0143025 4.70896 3.85998 0.263543 0.196437 0 0.0630779 0.263543 0.273818 0.25857 0.297045 2.8393 1.73521 0.87516 0.937368 0.566865 0.608592 0.169065 0.28176
2967 66.555 64.9954 1.82575e-16 0.0138555 5.42322 4.31143 0.02178 0.190231 0 0.0670931 0.02178 0.27118 0.42471 0.342823 2.33046 1.57853 1.12167 1.01101 1.0291 0.759303 0.517275 0.61976
2968 67.095 65.5022 1.50545e-16 0.0141589 4.73333 3.74262 0.171675 0.231055 0 0.0860655 0.171675 0.331279 0.024525 0.101517 2.51627 1.52561 0.701415 0.787462 0.848565 0.629155 0.642555 0.698872
2969 67.5 65.8476 1.42106e-16 0.0143799 4.392 3.41406 0.108 0.206841 0 0.0920825 0.108 0.313304 0.279 0.252157 2.4165 1.40307 0.027 0.468126 0.801 0.441836 0.8685 0.848871
2970 65.205 63.7051 9.76461e-17 0.0135549 6.72026 5.5318 0.074745 0.242783 0 0.0822393 0.074745 0.338577 0.2718 0.245063 3.45866 2.19805 1.33862 1.3158 0.550395 0.730658 1.10079 1.04224
2971 61.695 60.3488 1.93791e-16 0.0143416 9.77944 8.62593 0.525555 0.49591 0 0.0901955 0.525555 0.600447 0.84501 0.842638 4.17352 3.16018 3.01936 2.67224 1.09233 1.21709 0.649215 0.733789
2972 68.04 66.4171 3.93427e-17 0.0142629 3.68676 2.94964 0.27324 0.140254 0 0.0503513 0.27324 0.204868 0.07128 0.160642 2.9304 1.53547 0.38412 0.678829 0.22176 0.412615 0.0792 0.16208
2973 67.23 65.6118 7.10851e-17 0.0143844 4.53627 3.65779 0.23373 0.205786 0 0.0829469 0.23373 0.303118 0.40068 0.380376 2.99556 1.72226 0.20511 0.614797 0.40068 0.423514 0.53424 0.516837
2974 68.7825 67.0569 1.09027e-16 0.0145706 3.12741 2.37556 0.09009 0.0886685 0 0.0385747 0.09009 0.141814 0.318532 0.256468 2.09781 1.12514 0.0418275 0.456564 0.614542 0.358282 0.0546975 0.17911
2975 68.2425 66.6007 6.46623e-17 0.0142206 3.56211 2.75528 0.19539 0.14282 0 0.0597582 0.19539 0.216799 0.04509 0.116881 2.66031 1.36977 0.28557 0.597552 0.364478 0.406592 0.206662 0.264479
2976 67.905 66.2584 1.43847e-16 0.0141353 4.04996 3.05784 0.045045 0.171775 0 0.0744428 0.045045 0.260353 0.020475 0.053634 2.19902 1.24929 0.47502 0.627795 0.81081 0.524202 0.544635 0.602922
2977 66.42 64.851 1.30674e-16 0.0142863 5.3289 4.31933 0.2511 0.284707 0 0.104855 0.2511 0.403848 0.27342 0.30359 2.9295 1.79329 0.279 0.621849 0.73656 0.530753 1.11042 1.06985
2978 66.555 64.9809 2.22181e-17 0.0138468 5.36332 4.36873 0.081675 0.152396 0 0.0575838 0.081675 0.223827 0.35937 0.299299 3.46846 2.02669 1.00188 1.10776 0.125235 0.546849 0.408375 0.388138
2979 63.9225 62.4681 6.44867e-17 0.0141665 7.66555 6.66496 0.411952 0.348052 0 0.0784269 0.411953 0.440646 0.0403875 0.166074 4.41031 2.97592 2.39094 2.16161 0.363487 0.870316 0.460417 0.491036
2980 64.125 62.6712 1.42505e-16 0.0135093 7.7805 6.53085 0.0945 0.277973 0 0.0828734 0.0945 0.374355 0.51975 0.449554 3.4965 2.40152 1.81125 1.64587 0.80325 0.910211 1.14975 1.1237
2981 64.8 63.3276 1.66057e-16 0.0135193 7.1424 5.94285 0.0576 0.228069 0 0.0652828 0.0576 0.306871 0.4032 0.349699 3.1104 2.15376 2.1024 1.78128 0.936 0.996968 0.5904 0.661142
2982 66.4875 64.9292 2.83614e-17 0.0135969 5.49045 4.42969 0.02205 0.146607 0 0.0552742 0.02205 0.215478 0.0165375 0.030901 3.47287 1.99555 1.37812 1.33775 0.159862 0.622632 0.46305 0.442862
2983 68.31 66.6502 8.05215e-17 0.0142345 3.54978 2.69755 0.14022 0.145973 0 0.0656473 0.14022 0.225855 0.05535 0.104832 2.49444 1.28103 0.22878 0.55396 0.45387 0.4013 0.31734 0.356423
2984 65.61 64.0994 1.00895e-16 0.0142501 6.01938 5.01488 0.37062 0.33911 0 0.1056 0.37062 0.45896 0.22365 0.304268 3.48255 2.18675 0.68373 0.903972 0.56871 0.603581 1.06074 1.0163
2985 63.855 62.4011 1.32941e-16 0.013476 8.04726 6.76734 0.09774 0.303666 0 0.0908738 0.09774 0.408016 0.26064 0.249697 3.61638 2.43533 1.88964 1.72018 0.74934 0.902539 1.53126 1.45959
2986 67.77 66.134 1.30578e-16 0.0140682 4.19616 3.27675 0.03384 0.114007 0 0.0380475 0.03384 0.166123 0.16497 0.149875 2.22921 1.34723 0.99405 0.908054 0.73602 0.631141 0.07191 0.240452
2987 67.5675 65.9372 3.06686e-17 0.013943 4.4192 3.53974 0.0132975 0.0651492 0 0.0178843 0.0132975 0.0969764 0.30141 0.22769 2.96534 1.64675 0.961853 1.00956 0.172868 0.535729 0.01773 0.120012
2988 68.445 66.7559 1.04696e-16 0.0143211 3.51589 2.66423 0.039105 0.0985247 0 0.0420965 0.039105 0.154942 0.30573 0.235366 2.21121 1.21378 0.2844 0.559447 0.59013 0.423802 0.124425 0.231833
2989 67.4325 65.8276 9.2377e-17 0.0139962 4.45788 3.51735 0.10962 0.158311 0 0.0580705 0.10962 0.230378 0.0045675 0.0602005 2.68569 1.53523 0.977445 0.96982 0.520695 0.602446 0.269482 0.349653
2990 66.8925 65.2938 5.79921e-17 0.0144359 4.81126 3.94568 0.296235 0.230263 0 0.0878024 0.296235 0.332502 0.459675 0.445874 3.22794 1.8893 0.22473 0.649875 0.32688 0.420102 0.57204 0.540528
2991 67.9725 66.3221 1.40046e-16 0.0145 3.76974 2.94937 0.25776 0.202369 0 0.0858069 0.25776 0.302676 0.100687 0.186699 2.33595 1.332 0.132907 0.491238 0.78939 0.456446 0.410805 0.48299
2992 67.7025 66.0671 9.14909e-18 0.0140424 4.21155 3.35609 0.08595 0.0977765 0 0.0375954 0.08595 0.149414 0.262148 0.222307 3.11139 1.65674 0.648923 0.855909 0.05157 0.447562 0.13752 0.173576
2993 65.61 64.0747 2.2333e-16 0.0145982 6.03216 5.01738 0.35784 0.364547 0 0.105966 0.35784 0.485112 0.0639 0.194454 2.60712 1.81635 1.25244 1.13693 1.25883 0.916243 0.84987 0.953408
2994 68.445 66.7599 7.00073e-17 0.0144965 3.33459 2.60724 0.22041 0.131511 0 0.0589358 0.22041 0.204943 0.209745 0.236499 2.5596 1.31696 0.00711 0.48343 0.394605 0.346751 0.16353 0.223599
2995 68.5125 66.8102 5.38287e-17 0.0144175 3.37241 2.60612 0.115087 0.0976642 0 0.0442834 0.115088 0.156365 0.299925 0.253289 2.55634 1.29587 0.0837 0.522788 0.303412 0.348642 0.129037 0.185527
2996 67.2975 65.6883 6.09021e-17 0.0144486 4.37803 3.55913 0.324473 0.223091 0 0.0867696 0.324473 0.324309 0.30096 0.341518 3.09424 1.75024 0.164587 0.600742 0.343282 0.402634 0.474952 0.463996
2997 67.77 66.1147 1.18571e-16 0.0142857 4.17078 3.22581 0.05922 0.153434 0 0.067208 0.05922 0.234928 0.39339 0.3112 2.36457 1.3817 0.32571 0.597614 0.66834 0.472486 0.41877 0.46281
2998 67.23 65.6429 6.093e-17 0.0139887 4.59828 3.65051 0.17172 0.192241 0 0.0739292 0.17172 0.280159 0.06678 0.121579 3.04803 1.69932 0.63918 0.827683 0.34344 0.505301 0.50085 0.496629
2999 64.665 63.1848 7.02707e-17 0.013775 7.12962 6.04826 0.20538 0.255744 0 0.071655 0.20538 0.341174 0.403425 0.386728 3.96824 2.62248 1.7824 1.67823 0.39609 0.782986 0.579465 0.577844
3000 62.7075 61.3101 8.57268e-17 0.0139948 8.85575 7.6935 0.436747 0.447297 0 0.108086 0.436747 0.569378 0.613305 0.62176 4.59979 3.20868 1.56114 1.60316 0.48321 0.766116 1.59831 1.49378
3001 65.475 63.9598 9.26086e-17 0.0140541 6.264 5.21096 0.261 0.292261 0 0.0965029 0.261 0.402818 0.528525 0.496803 3.49087 2.22711 0.685125 0.916254 0.522 0.59097 1.03747 0.979827
3002 65.9475 64.4125 3.22134e-17 0.0138464 5.89513 4.90379 0.157365 0.185212 0 0.0583202 0.157365 0.257378 0.175522 0.193896 3.70413 2.25437 1.48892 1.44118 0.181575 0.656494 0.344992 0.357855
3003 67.8375 66.1792 4.57854e-17 0.0140865 4.14169 3.17411 0.0208125 0.139259 0 0.0667371 0.0208125 0.220082 0.295537 0.218838 2.82634 1.46853 0.187312 0.591505 0.258075 0.379035 0.574425 0.516206
3004 65.475 63.9599 7.17716e-17 0.0139571 6.30967 5.28596 0.215325 0.23937 0 0.0745687 0.215325 0.327896 0.58725 0.526354 3.59527 2.31794 1.1745 1.22869 0.40455 0.665036 0.5481 0.54794
3005 67.1625 65.5656 9.95542e-17 0.0138722 4.80364 3.7674 0.0338625 0.164467 0 0.0645818 0.0338625 0.242921 0.111262 0.109146 2.71384 1.58107 0.9288 0.949089 0.56115 0.606591 0.488587 0.521503
3006 62.235 60.8518 6.92968e-17 0.0134665 9.53064 8.32972 0.23436 0.308494 0 0.0707153 0.23436 0.392676 0.751905 0.676063 4.80438 3.42404 2.85138 2.57466 0.3906 0.944913 0.732375 0.710047
3007 68.31 66.6576 1.89848e-17 0.013966 3.64572 2.79625 0.04428 0.0759162 0 0.0293879 0.04428 0.11927 0.05166 0.0611317 2.81178 1.38514 0.58671 0.771478 0.10701 0.427556 0.08856 0.15095
3008 63.9225 62.4752 1.43304e-16 0.0145144 7.52015 6.48426 0.557347 0.486028 0 0.114207 0.557348 0.614749 0.0080775 0.189449 3.93374 2.69168 1.62358 1.55931 0.80775 0.896969 1.147 1.14685
3009 66.825 65.2495 1.33125e-16 0.0143099 4.89037 3.94567 0.284625 0.268145 0 0.0967637 0.284625 0.379219 0.1656 0.239028 2.7945 1.69883 0.439875 0.685126 0.750375 0.562101 0.740025 0.760587
3010 67.7025 66.0695 6.25188e-17 0.0144385 4.01816 3.22802 0.279337 0.185393 0 0.0747844 0.279338 0.274616 0.262148 0.297603 2.89222 1.59425 0.197685 0.595442 0.352395 0.402681 0.313717 0.338045
3011 68.445 66.7629 1.12895e-16 0.0141855 3.54789 2.59236 0.00711 0.139439 0 0.0667432 0.00711 0.220367 0.031995 0.0422799 2.18633 1.12518 0.223965 0.515761 0.636345 0.408693 0.46926 0.500446
3012 66.6225 65.0615 1.48828e-16 0.0141308 5.17853 4.23677 0.198967 0.202808 0 0.0609523 0.198968 0.277891 0.290385 0.30447 2.64035 1.72953 1.22607 1.11622 0.83889 0.753222 0.182835 0.333326
3013 67.4325 65.8486 2.34994e-17 0.0141693 4.25234 3.43875 0.315158 0.197789 0 0.0720598 0.315158 0.284018 0.009135 0.127384 3.3023 1.78354 0.502425 0.782452 0.132458 0.430534 0.306023 0.31484
3014 69.0862 67.3513 9.8217e-17 0.0144155 2.90501 2.0862 0.00874125 0.0830911 0 0.039899 0.00874125 0.137406 0.101981 0.082924 2.0338 0.988559 0.0844988 0.452646 0.553613 0.33748 0.131119 0.224596
3015 67.9725 66.3132 9.93187e-17 0.0143825 3.86237 3.01378 0.165127 0.161844 0 0.0706403 0.165128 0.246867 0.27387 0.265692 2.51719 1.39957 0.169155 0.542495 0.559822 0.421002 0.342337 0.385024
3016 65.88 64.3556 1.03147e-16 0.013823 5.967 4.87739 0.153 0.245577 0 0.0826613 0.153 0.342061 0.22032 0.231593 3.26196 2.03721 1.07712 1.11878 0.5814 0.680093 0.8262 0.809712
3017 65.07 63.5583 2.11467e-16 0.014332 6.64587 5.5413 0.28413 0.360134 0 0.103288 0.28413 0.477753 0.11088 0.20216 2.80665 1.95231 1.46916 1.3105 1.19196 0.951123 1.06722 1.12521
3018 64.665 63.1876 1.21022e-16 0.0137006 7.1883 5.99794 0.1467 0.286398 0 0.0897117 0.1467 0.389811 0.476775 0.427681 3.49146 2.31818 1.32764 1.31718 0.682155 0.775134 1.21027 1.15977
3019 67.7025 66.0716 6.78557e-17 0.0142916 4.09122 3.24097 0.20628 0.174425 0 0.0716691 0.20628 0.260385 0.227768 0.247458 2.82346 1.55343 0.300825 0.633654 0.382477 0.42941 0.356693 0.377015
3020 67.4325 65.8116 4.29472e-17 0.0143143 4.34826 3.58787 0.21924 0.123513 0 0.0352931 0.21924 0.17312 0.374535 0.356423 3.04652 1.74954 0.680557 0.865039 0.242077 0.49516 0.0045675 0.12171
3021 66.825 65.2471 1.68013e-16 0.0142015 4.97317 3.98706 0.201825 0.243634 0 0.0845316 0.201825 0.342367 0.098325 0.16641 2.49435 1.59039 0.87975 0.887219 0.947025 0.698954 0.553725 0.644079
3022 68.6475 66.9536 1.0468e-16 0.014412 3.21505 2.42715 0.137453 0.122519 0 0.0562864 0.137453 0.193217 0.124043 0.150846 2.22941 1.15914 0.0972225 0.475434 0.59004 0.376637 0.17433 0.265091
3023 63.5175 62.0989 1.47479e-16 0.0137938 8.21106 7.03842 0.27144 0.341914 0 0.0824886 0.27144 0.438197 0.585292 0.557838 3.82561 2.71812 2.18 1.94589 0.831285 0.998968 0.788872 0.817599
3024 62.775 61.3454 1.62025e-16 0.0134567 9.12352 7.77757 0.101475 0.345898 0 0.0951984 0.101475 0.454553 0.1476 0.166121 3.77303 2.63223 2.45385 2.15917 0.913275 1.06181 1.83577 1.75824
3025 63.18 61.7719 9.07564e-17 0.0141827 8.34372 7.25318 0.47628 0.431799 0 0.101813 0.47628 0.547794 0.75852 0.749285 4.43646 3.11304 1.5435 1.56592 0.51156 0.777971 1.09368 1.04697
3026 67.7025 66.087 6.25188e-17 0.0139003 4.22874 3.23706 0.06876 0.164235 0 0.0717046 0.06876 0.24984 0.03438 0.0620347 2.83205 1.48519 0.408263 0.677216 0.352395 0.443016 0.60165 0.56961
3027 68.04 66.3763 5.19885e-17 0.0141227 3.91644 2.98657 0.04356 0.133356 0 0.0632009 0.04356 0.21068 0.2376 0.188031 2.72052 1.4005 0.21384 0.588434 0.29304 0.384067 0.45144 0.425537
3028 63.9225 62.4666 2.43616e-17 0.014209 7.65747 6.68719 0.42003 0.328527 0 0.075906 0.42003 0.418642 0.35541 0.410649 4.65264 3.13176 2.08399 1.96169 0.137317 0.750261 0.428107 0.432824
3029 67.365 65.7531 1.55415e-16 0.0141572 4.50985 3.53739 0.125145 0.197438 0 0.0746871 0.125145 0.286282 0.07416 0.121862 2.32213 1.42541 0.792585 0.812009 0.876015 0.637319 0.44496 0.540785
3030 67.77 66.146 6.00359e-17 0.0138425 4.22154 3.21768 0.00846 0.136743 0 0.0603495 0.00846 0.210935 0.05922 0.0575602 2.76642 1.45667 0.58797 0.765709 0.3384 0.475401 0.46953 0.462337
3031 67.7025 66.0771 1.01402e-16 0.014427 4.02246 3.2757 0.27504 0.157774 0 0.0489515 0.27504 0.221153 0.184792 0.248748 2.5742 1.51358 0.679005 0.78652 0.571568 0.548391 0.0128925 0.178458
3032 66.15 64.6162 1.34921e-17 0.0135851 5.75055 4.6694 0.09945 0.199403 0 0.0744464 0.09945 0.287434 0.02925 0.063821 3.7791 2.171 1.0413 1.16577 0.07605 0.539203 0.82485 0.729602
3033 60.885 59.5796 3.74665e-17 0.0141086 10.4148 9.26774 0.700245 0.600669 0 0.109091 0.700245 0.723868 0.2223 0.36586 5.93541 4.24109 2.40084 2.3592 0.211185 0.769187 1.64502 1.5324
3034 65.07 63.5579 2.45892e-17 0.0143568 6.52806 5.65675 0.40194 0.27595 0 0.0675095 0.40194 0.357816 0.2079 0.294708 4.20651 2.71343 1.73943 1.66653 0.1386 0.699671 0.23562 0.282407
3035 68.3775 66.687 1.07969e-16 0.0142707 3.59714 2.64449 0.0253575 0.153444 0 0.0756186 0.0253575 0.243333 0.0615825 0.0666404 2.27855 1.15043 0.0253575 0.450637 0.60858 0.3675 0.62307 0.609274
3036 68.5125 66.8408 6.55844e-17 0.0141166 3.4317 2.56055 0.0558 0.109107 0 0.0494833 0.0558 0.172707 0.04185 0.0627595 2.4552 1.21706 0.345263 0.60322 0.369675 0.404186 0.219713 0.273315
3037 69.0525 67.3331 7.58233e-17 0.0143489 2.8856 2.11784 0.0618975 0.0754944 0 0.0331327 0.0618975 0.122976 0.05895 0.075413 2.19884 1.04352 0.144428 0.489566 0.427387 0.345053 0.0560025 0.164283
3038 63.45 62.029 8.34275e-17 0.0141851 8.07975 6.98315 0.47025 0.435748 0 0.1104 0.47025 0.560333 0.6669 0.67354 4.38615 3.01015 1.1457 1.29398 0.47025 0.68553 1.41075 1.31996
3039 68.58 66.9065 3.70115e-17 0.0140887 3.36528 2.5513 0.05472 0.0730357 0 0.0283263 0.05472 0.115451 0.07866 0.0840401 2.60262 1.26561 0.41724 0.658828 0.20862 0.399923 0.05814 0.142904
3040 68.5125 66.8182 9.89954e-17 0.0144177 3.38636 2.61189 0.101138 0.0935973 0 0.0363568 0.101138 0.144372 0.285975 0.245568 2.23897 1.22261 0.268537 0.554831 0.558 0.416874 0.034875 0.172004
3041 66.42 64.8505 1.45523e-16 0.014454 5.28426 4.33248 0.29574 0.277769 0 0.0990766 0.29574 0.391299 0.54126 0.518391 2.80674 1.8124 0.32922 0.645192 0.82026 0.553411 0.78678 0.803079
3042 66.69 65.1229 1.57323e-16 0.0139191 5.23035 4.22215 0.07965 0.16745 0 0.0509564 0.07965 0.232325 0.21771 0.210569 2.4957 1.63874 1.45494 1.23622 0.88677 0.801233 0.17523 0.335384
3043 62.37 60.9767 6.83387e-17 0.0143346 9.08109 8.03508 0.54891 0.455965 0 0.0908576 0.54891 0.561157 0.52965 0.584361 4.94982 3.53231 2.52306 2.33185 0.3852 0.894636 0.69336 0.691925
3044 68.6475 66.9248 3.21176e-17 0.0143124 3.3525 2.50992 0 0.0816075 0 0.0421334 3.21176e-17 0.138053 0.325192 0.217961 2.59483 1.23738 0.020115 0.509387 0.181035 0.317549 0.231323 0.227644
3045 65.0025 63.498 3.84844e-17 0.0138997 6.79457 5.84968 0.202927 0.17391 0 0.0379919 0.202928 0.225802 0.538807 0.486707 4.00957 2.63862 1.9663 1.7999 0.216922 0.766477 0.0629775 0.157974
3046 68.31 66.6752 8.51041e-18 0.0141682 3.46491 2.73825 0.22509 0.105016 0 0.0381635 0.22509 0.157348 0.04797 0.123637 3.01473 1.48569 0.30627 0.652561 0.04797 0.361934 0.04797 0.114426
3047 68.715 67.0284 2.2729e-17 0.0142372 3.16345 2.43556 0.121545 0.0677984 0 0.0256169 0.121545 0.107652 0.15768 0.15835 2.71669 1.28931 0.141255 0.555141 0.128115 0.334371 0.01971 0.0983929
3048 66.7575 65.1697 1.13469e-16 0.0140487 5.16911 4.12015 0.073395 0.194511 0 0.0769841 0.073395 0.285544 0.466583 0.37884 2.77328 1.70472 0.592403 0.779761 0.639585 0.560601 0.697253 0.696228
3049 67.8375 66.1876 5.90779e-18 0.014185 4.01265 3.1495 0.14985 0.149983 0 0.0697808 0.14985 0.233949 0.278888 0.251606 3.18015 1.61105 0.0333 0.562502 0.0333 0.315534 0.487012 0.408808
3050 67.0275 65.4071 1.75553e-16 0.0141153 4.96255 3.8561 0.009945 0.214102 0 0.0868291 0.009945 0.315047 0.0248625 0.0474382 2.22271 1.37878 0.790627 0.798668 0.989528 0.66141 0.93483 0.969801
3051 68.31 66.6604 7.98669e-17 0.0141096 3.59037 2.75243 0.09963 0.107206 0 0.0403185 0.09963 0.161634 0.00369 0.056114 2.45016 1.28742 0.60516 0.725272 0.45018 0.482449 0.08118 0.201171
3052 68.445 66.7587 2.33358e-17 0.0142536 3.45902 2.67129 0.095985 0.0881174 0 0.0396715 0.095985 0.142043 0.266625 0.22197 2.78712 1.37154 0.138645 0.569768 0.131535 0.34197 0.13509 0.166033
3053 66.69 65.1225 9.42053e-17 0.0137951 5.25159 4.2257 0.05841 0.159521 0 0.0543046 0.05841 0.22762 0.06903 0.0881837 2.94705 1.77826 1.39653 1.26982 0.531 0.710529 0.30798 0.378903
3054 68.4112 66.7611 1.52804e-17 0.0142107 3.37701 2.61771 0.211736 0.123172 0 0.0545078 0.211736 0.191891 0.0789525 0.13935 2.94995 1.41873 0.071775 0.542151 0.08613 0.317409 0.190204 0.200067
3055 68.04 66.3781 2.24815e-17 0.0140349 3.96 3.09455 0 0.0632901 0 0.023482 2.24815e-17 0.100807 0.3168 0.226157 2.84328 1.48765 0.60192 0.798003 0.12672 0.444813 0.07128 0.137925
3056 62.235 60.8506 1.35129e-16 0.0141945 9.25722 8.07773 0.50778 0.516082 0 0.115361 0.50778 0.645638 0.576135 0.615131 4.38449 3.14183 1.76747 1.72625 0.76167 0.903519 1.76746 1.691
3057 67.9725 66.306 2.14357e-18 0.0143921 3.83015 3.08335 0.197347 0.117102 0 0.049869 0.197347 0.181363 0.40275 0.355065 3.14548 1.62955 0.100687 0.598692 0.0120825 0.327587 0.169155 0.172459
3058 66.4875 64.9314 1.27137e-16 0.0139137 5.40776 4.44172 0.104738 0.149014 0 0.0400591 0.104738 0.202986 0.391387 0.345291 2.76727 1.80507 1.47184 1.28802 0.716625 0.778559 0.0606375 0.224769
3059 62.1 60.7184 1.5983e-16 0.0149603 9.2466 8.1643 0.6534 0.574375 0 0.10264 0.6534 0.691975 0.1089 0.275829 4.5243 3.29894 2.871 2.56465 0.9009 1.13593 0.8415 0.888954
3060 65.1375 63.6295 5.60042e-17 0.014046 6.588 5.63125 0.2745 0.238143 0 0.060864 0.2745 0.313053 0.315675 0.339768 3.89104 2.53525 1.81856 1.68221 0.315675 0.767645 0.24705 0.306377
3061 65.8125 64.2792 4.72024e-17 0.0136021 6.15037 5.03601 0.037125 0.178735 0 0.0667205 0.037125 0.259057 0.47025 0.372968 3.55781 2.18293 1.15087 1.21275 0.266062 0.61558 0.705375 0.651783
3062 67.095 65.5103 6.87459e-17 0.0141188 4.69409 3.82024 0.210915 0.173266 0 0.0560156 0.210915 0.2434 0.073575 0.141662 3.02148 1.75995 1.03986 1.0565 0.387495 0.602434 0.171675 0.259698
3063 65.5425 64.0262 1.45495e-16 0.0145751 6.01839 5.139 0.43911 0.313573 0 0.0809271 0.43911 0.409075 0.607005 0.62465 3.15772 2.18202 1.19464 1.1768 0.820102 0.78662 0.238927 0.368913
3064 66.6225 65.0634 1.3738e-16 0.0142773 5.08174 4.13012 0.295763 0.274526 0 0.0925398 0.295763 0.381343 0.102173 0.197055 2.82857 1.75396 0.742095 0.853452 0.77436 0.641945 0.634545 0.6837
3065 68.5125 66.8321 6.8678e-17 0.0141653 3.4317 2.52722 0.0558 0.134088 0 0.0659949 0.0558 0.214248 0.0313875 0.0546613 2.47961 1.1916 0.0871875 0.495462 0.387113 0.351208 0.4464 0.43429
3066 66.42 64.8677 1.30674e-16 0.0140154 5.40702 4.38977 0.17298 0.229162 0 0.0753136 0.17298 0.318491 0.10602 0.157377 2.85696 1.79618 1.21086 1.14134 0.73656 0.731442 0.49662 0.563424
3067 67.4325 65.8165 1.37755e-16 0.014011 4.52639 3.49884 0.0411075 0.176099 0 0.0712683 0.0411075 0.261378 0.114187 0.117186 2.38423 1.41579 0.71253 0.778848 0.776475 0.592378 0.538965 0.594641
3068 68.6475 66.9639 1.16575e-16 0.0143587 3.21505 2.44033 0.137453 0.111639 0 0.044723 0.137453 0.170721 0.0435825 0.101155 2.10202 1.12846 0.358718 0.559424 0.65709 0.441038 0.05364 0.210259
3069 66.015 64.4825 1.38035e-16 0.0140264 5.77552 4.72794 0.209475 0.267232 0 0.0842524 0.209475 0.365511 0.017955 0.104245 2.9925 1.90024 1.31071 1.22795 0.77805 0.774388 0.676305 0.721122
3070 66.4875 64.9062 1.35939e-16 0.0144122 5.25341 4.27079 0.259088 0.278078 0 0.104545 0.259088 0.397035 0.413437 0.408117 2.86099 1.77851 0.1764 0.573524 0.766238 0.506481 1.03635 1.00417
3071 68.9175 67.19 9.29678e-17 0.0144401 3.04243 2.25273 0.0400725 0.0808967 0 0.0364587 0.0400725 0.131795 0.206527 0.16218 2.11151 1.06819 0.117135 0.479261 0.524025 0.352925 0.0832275 0.190179
3072 67.5675 65.9345 3.22414e-17 0.014331 4.21974 3.41969 0.21276 0.146907 0 0.0566316 0.21276 0.21787 0.376763 0.351422 3.08502 1.70807 0.381195 0.715279 0.181733 0.417539 0.19503 0.227377
3073 67.095 65.519 9.65923e-17 0.014295 4.58127 3.7109 0.32373 0.24443 0 0.0849578 0.32373 0.343683 0.01962 0.144479 2.92338 1.70675 0.662175 0.81946 0.544455 0.558694 0.43164 0.481519
3074 67.9725 66.3303 1.37188e-16 0.0143303 3.84223 3.04454 0.185265 0.14084 0 0.0457273 0.185265 0.200898 0.0926325 0.155936 2.20707 1.3206 0.753142 0.76817 0.77328 0.587883 0.01611 0.211957
3075 66.69 65.1155 1.28119e-16 0.0141955 5.10822 4.12238 0.20178 0.236867 0 0.0860048 0.20178 0.337067 0.33453 0.332143 2.79837 1.74197 0.60003 0.779615 0.72216 0.588632 0.65313 0.68002
3076 66.4875 64.924 3.12953e-17 0.0144019 5.1597 4.34525 0.3528 0.220185 0 0.0678567 0.3528 0.302444 0.407925 0.430134 3.58312 2.15995 0.766238 0.980394 0.1764 0.511291 0.226013 0.263488
3077 66.4875 64.9053 7.82383e-18 0.0142794 5.23136 4.3112 0.281137 0.244254 0 0.0954304 0.281137 0.353964 0.452025 0.429762 3.73196 2.12163 0.0606375 0.620776 0.0441 0.333043 0.942637 0.805988
3078 67.905 66.2619 3.85044e-17 0.0139383 4.08271 3.12242 0.012285 0.120189 0 0.0552542 0.012285 0.189382 0.18837 0.144145 2.84603 1.4719 0.438165 0.706914 0.217035 0.423595 0.39312 0.375865
3079 66.15 64.6016 4.2552e-17 0.0136373 5.8032 4.67091 0.0468 0.205785 0 0.0819399 0.0468 0.301363 0.2106 0.180467 3.4983 2.02551 0.74295 0.949452 0.23985 0.521315 1.1115 0.994169
3080 68.3775 66.7135 1.02827e-17 0.0142003 3.45949 2.6693 0.163013 0.118198 0 0.05552 0.163013 0.187918 0.163013 0.176324 2.98132 1.43038 0.0036225 0.525752 0.05796 0.303812 0.253575 0.233027
3081 65.34 63.843 7.56197e-17 0.0134975 6.58674 5.43566 0.07326 0.213129 0 0.0697822 0.07326 0.296409 0.15984 0.159053 3.63636 2.28762 1.61838 1.52235 0.42624 0.748637 0.74592 0.718006
3082 67.905 66.2423 8.71798e-17 0.0145308 3.86158 3.07074 0.233415 0.171083 0 0.0740357 0.233415 0.259649 0.348075 0.341049 2.66175 1.47987 0.04095 0.511017 0.4914 0.387328 0.31941 0.351482
3083 67.095 65.5001 1.56636e-16 0.0144443 4.59108 3.68435 0.31392 0.274235 0 0.101464 0.31392 0.390144 0.073575 0.18725 2.58003 1.56591 0.338445 0.603286 0.8829 0.565289 0.71613 0.762612
