NumSimul U_BOC U_EOC Np_BOC Np_EOC Pu_BOC Pu_EOC Am_BOC Am_EOC Cm_BOC Cm_EOC MA_BOC MA_EOC Pu8_BOC Pu8_EOC Pu9_BOC Pu9_EOC Pu0_BOC Pu0_EOC Pu1_BOC Pu1_EOC Pu2_BOC Pu2_EOC
2978 66.7339 65.143 2.1488e-17 0.0139233 5.18709 4.21066 0.0789912 0.148483 0 0.0574514 0.0789912 0.219858 0.347561 0.287998 3.35449 1.93554 0.968959 1.07292 0.12112 0.536411 0.394956 0.377798
2979 66.7339 65.0821 4.20417e-17 0.0147191 4.99751 4.19431 0.26857 0.211814 0 0.0718438 0.26857 0.298377 0.0263304 0.126925 2.87528 1.69592 1.55876 1.35121 0.236974 0.660891 0.300167 0.359366
2980 66.7339 65.0745 9.52946e-17 0.0144451 5.20289 4.20097 0.063193 0.203958 0 0.0833013 0.063193 0.301705 0.347561 0.284282 2.33814 1.44939 1.2112 1.05973 0.53714 0.635651 0.768848 0.77192
2981 66.7339 65.1028 1.21454e-16 0.0142371 5.22395 4.21811 0.0421286 0.177176 0 0.0655566 0.0421286 0.256969 0.2949 0.245989 2.27495 1.47026 1.5377 1.24307 0.68459 0.739551 0.431819 0.519234
2982 66.7339 65.1538 2.70936e-17 0.013697 5.24502 4.20923 0.0210643 0.142477 0 0.055271 0.0210643 0.211445 0.0157982 0.0300444 3.31763 1.87225 1.31652 1.27495 0.152716 0.605314 0.442351 0.426672
2983 66.7339 65.2625 1.14914e-16 0.0134409 5.06597 4.01114 0.200111 0.215754 0 0.0699659 0.200111 0.29916 0.0789912 0.142683 3.55987 2.13322 0.326497 0.698142 0.647728 0.557468 0.452883 0.479634
2984 66.7339 65.122 8.31492e-17 0.0145353 4.96065 4.06007 0.305433 0.27415 0 0.103025 0.305433 0.391711 0.184313 0.253913 2.87001 1.68589 0.563471 0.767306 0.468681 0.5126 0.874169 0.840358
2985 66.7339 65.0558 8.5952e-17 0.0145226 5.20289 4.19389 0.063193 0.220718 0 0.0922946 0.063193 0.327535 0.168515 0.157176 2.33814 1.3975 1.22173 1.06225 0.484479 0.621074 0.990023 0.955887
2986 66.7339 65.2101 1.62561e-16 0.0135459 5.22395 4.17365 0.0421286 0.140597 0 0.0386711 0.0421286 0.192814 0.205377 0.190074 2.77522 1.7908 1.23753 1.14534 0.916298 0.788236 0.0895234 0.2592
2987 66.7339 65.1878 3.64362e-17 0.0135329 5.25028 4.28237 0.0157982 0.0722623 0 0.0174352 0.0157982 0.103231 0.358093 0.279504 3.52301 2.09014 1.14274 1.19678 0.205377 0.600201 0.0210643 0.115758
2988 66.7339 65.2632 1.55087e-16 0.0132489 5.20815 4.10783 0.0579269 0.145438 0 0.0445526 0.0579269 0.20324 0.452883 0.379983 3.2755 2.0766 0.421286 0.729356 0.874169 0.633253 0.184313 0.288637
2989 66.7339 65.1985 1.06506e-16 0.0137216 5.13969 4.12084 0.126386 0.182691 0 0.0592819 0.126386 0.255695 0.00526608 0.065252 3.09646 1.86336 1.12694 1.12292 0.600333 0.684675 0.310699 0.384625
2990 66.7339 65.1524 5.97927e-17 0.0143777 4.96065 4.07848 0.305433 0.238359 0 0.0882612 0.305433 0.340998 0.473947 0.461211 3.32816 1.97059 0.231708 0.661602 0.337029 0.428324 0.589801 0.556749
2991 66.7339 65.2271 1.83115e-16 0.0140382 4.92905 3.95622 0.337029 0.284866 0 0.0913156 0.337029 0.390219 0.131652 0.236656 3.05433 1.91733 0.173781 0.567052 1.03215 0.620975 0.53714 0.614212
2992 66.7339 65.1974 1.12111e-17 0.01361 5.16076 4.2038 0.105322 0.118023 0 0.0391741 0.105322 0.170807 0.321231 0.28003 3.81264 2.21398 0.795178 1.02303 0.063193 0.497401 0.168515 0.189364
2993 66.7339 65.1073 1.84049e-16 0.0147417 4.97118 4.06241 0.2949 0.290553 0 0.102415 0.2949 0.40771 0.0526608 0.168957 2.14856 1.43578 1.03215 0.924105 1.03742 0.729795 0.700389 0.803773
2994 66.7339 65.2647 1.03703e-16 0.0137235 4.93958 4.00003 0.326497 0.224739 0 0.0677145 0.326497 0.306177 0.310699 0.356942 3.79158 2.31027 0.0105322 0.571414 0.584535 0.468954 0.24224 0.292451
2995 66.7339 65.2586 8.12807e-17 0.0134431 5.0923 4.09134 0.173781 0.15816 0 0.0497538 0.173781 0.221357 0.452883 0.409958 3.86004 2.3405 0.126386 0.641904 0.458149 0.464331 0.194845 0.234646
2996 66.7339 65.1861 6.8201e-17 0.0142659 4.90272 4.02567 0.36336 0.256335 0 0.089029 0.36336 0.35963 0.337029 0.38357 3.46508 2.05153 0.184313 0.640295 0.384424 0.434069 0.531874 0.516201
2997 66.7339 65.204 1.47613e-16 0.013705 5.19235 4.10383 0.0737251 0.185689 0 0.0677856 0.0737251 0.267179 0.489745 0.405401 2.94374 1.85449 0.405488 0.693439 0.832041 0.588055 0.521342 0.562446
2998 66.7339 65.1959 6.72668e-17 0.0138041 5.0765 4.07652 0.189579 0.212163 0 0.0748564 0.189579 0.300823 0.0737251 0.132121 3.36503 1.95331 0.705655 0.903371 0.379158 0.545171 0.552938 0.542546
2999 66.7339 65.0977 5.04501e-17 0.0143809 5.11863 4.20793 0.14745 0.185819 0 0.0691939 0.14745 0.269393 0.289634 0.272051 2.84895 1.69534 1.27966 1.18107 0.284368 0.619741 0.41602 0.439734
3000 66.7339 65.0387 4.85816e-17 0.0149344 5.01857 4.16482 0.247506 0.25266 0 0.10365 0.247506 0.371243 0.347561 0.343479 2.60671 1.53226 0.884701 0.91984 0.273836 0.521043 0.905766 0.848193
3001 66.7339 65.0999 7.47409e-17 0.0145418 5.05544 4.12757 0.210643 0.237344 0 0.0949027 0.210643 0.346789 0.426552 0.391177 2.81735 1.67788 0.552938 0.769094 0.421286 0.496386 0.837307 0.793033
3002 66.7339 65.1321 2.80278e-17 0.0141105 5.12916 4.20829 0.136918 0.162253 0 0.0572387 0.136918 0.233603 0.152716 0.16906 3.22284 1.86474 1.29546 1.24618 0.157982 0.603569 0.300167 0.324742
3003 66.7339 65.2037 5.79242e-17 0.0134766 5.23975 4.12884 0.0263304 0.160505 0 0.0661947 0.0263304 0.240176 0.373892 0.292367 3.57567 2.06386 0.236974 0.677295 0.326497 0.443731 0.726719 0.651594
3004 66.7339 65.1079 5.79242e-17 0.0144042 5.0923 4.18635 0.173781 0.192914 0 0.0728345 0.173781 0.280152 0.473947 0.41386 2.90161 1.7499 0.947894 1.00051 0.326497 0.565471 0.442351 0.456619
3005 66.7339 65.18 1.08374e-16 0.0136638 5.22922 4.14193 0.0368626 0.175512 0 0.0646227 0.0368626 0.253798 0.12112 0.119137 2.95427 1.77349 1.01109 1.0329 0.610865 0.656121 0.531874 0.560284
3006 66.7339 65.0495 3.73704e-17 0.0146528 5.13969 4.26754 0.126386 0.176073 0 0.0680241 0.126386 0.25875 0.405488 0.343068 2.59091 1.56472 1.5377 1.29195 0.210643 0.643038 0.394956 0.424768
3007 66.7339 65.2512 2.70936e-17 0.0131471 5.20289 4.17475 0.063193 0.101996 0 0.0309835 0.063193 0.146127 0.0737251 0.0853632 4.01275 2.33174 0.837307 1.06063 0.152716 0.531082 0.126386 0.165929
3008 66.7339 65.0854 9.34261e-17 0.0149073 4.90272 4.07586 0.36336 0.292614 0 0.106295 0.36336 0.413816 0.00526608 0.150027 2.56458 1.5427 1.05848 0.999472 0.526608 0.616728 0.747783 0.766937
3009 66.7339 65.1679 1.35468e-16 0.0142794 4.97645 4.02169 0.289634 0.273467 0 0.0970018 0.289634 0.384749 0.168515 0.242898 2.84368 1.73896 0.447617 0.694282 0.763582 0.572188 0.753049 0.773368
3010 66.7339 65.2104 7.66094e-17 0.0140839 4.92378 4.02781 0.342295 0.24006 0 0.0790884 0.342295 0.333232 0.321231 0.366549 3.54407 2.12264 0.24224 0.672845 0.431819 0.46483 0.384424 0.400949
3011 66.7339 65.2582 1.67233e-16 0.0131395 5.25555 4.04955 0.0105322 0.186952 0 0.0671145 0.0105322 0.267206 0.0473947 0.0615198 3.23864 1.96318 0.331763 0.661285 0.942628 0.645984 0.695123 0.717579
3012 66.7339 65.1617 1.45745e-16 0.0141735 5.07124 4.14166 0.194845 0.197955 0 0.0607001 0.194845 0.272828 0.284368 0.297834 2.58565 1.68483 1.20067 1.09193 0.821508 0.73731 0.179047 0.329755
3013 66.7339 65.2123 2.70936e-17 0.0140239 4.90272 4.03231 0.36336 0.236757 0 0.0755086 0.36336 0.32629 0.0105322 0.13958 3.80738 2.19248 0.579269 0.881061 0.152716 0.466349 0.352827 0.352842
3014 66.7339 65.3317 1.7751e-16 0.0126383 5.25028 4.04426 0.0157982 0.14214 0 0.0426659 0.0157982 0.197444 0.184313 0.168338 3.67572 2.29056 0.152716 0.604035 1.00056 0.655983 0.236974 0.325338
3015 66.7339 65.2259 1.29862e-16 0.013781 5.05017 4.04024 0.215909 0.219165 0 0.0740264 0.215909 0.306973 0.358093 0.357076 3.2913 2.02852 0.221175 0.630145 0.731985 0.539263 0.447617 0.485234
3016 66.7339 65.1308 8.87548e-17 0.014159 5.13443 4.13309 0.131652 0.215156 0 0.0822155 0.131652 0.31153 0.189579 0.198256 2.80682 1.66898 0.92683 0.964189 0.500278 0.597446 0.710921 0.704216
3017 66.7339 65.0883 1.60693e-16 0.0146789 5.05017 4.10556 0.215909 0.269035 0 0.100123 0.215909 0.383837 0.0842573 0.161291 2.13276 1.39653 1.11641 0.969611 0.905766 0.701466 0.810976 0.876659
3018 66.7339 65.0806 8.68862e-17 0.0144715 5.16076 4.17313 0.105322 0.218383 0 0.0895909 0.105322 0.322445 0.342295 0.294435 2.50665 1.51511 0.95316 0.940472 0.489745 0.580584 0.868903 0.842533
3019 66.7339 65.2121 8.31492e-17 0.0138834 5.01331 4.0516 0.252772 0.220178 0 0.0746701 0.252772 0.308732 0.279102 0.305585 3.45981 2.0672 0.368626 0.727831 0.468681 0.502358 0.437085 0.448624
3020 66.7339 65.1864 4.95158e-17 0.0140608 5.01331 4.1857 0.252772 0.149004 0 0.0369243 0.252772 0.199989 0.431819 0.416478 3.51248 2.1262 0.784646 0.979931 0.279102 0.543551 0.00526608 0.119535
3021 66.7339 65.165 1.7097e-16 0.0141715 5.0607 4.06423 0.205377 0.248298 0 0.0847266 0.205377 0.347196 0.100056 0.168903 2.53825 1.62631 0.895234 0.902717 0.963693 0.712342 0.563471 0.653952
3022 66.7339 65.287 1.6443e-16 0.0133721 5.05017 3.99474 0.215909 0.214278 0 0.0634368 0.215909 0.291087 0.194845 0.24026 3.50194 2.18405 0.152716 0.597621 0.92683 0.609906 0.273836 0.362903
3023 66.7339 65.072 9.15575e-17 0.0146449 5.09757 4.19966 0.168515 0.210906 0 0.0793897 0.168515 0.304941 0.36336 0.33494 2.375 1.50439 1.35338 1.14763 0.516076 0.667196 0.489745 0.5455
3024 66.7339 65.0297 9.24918e-17 0.0146798 5.20815 4.20904 0.0579269 0.228423 0 0.0962422 0.0579269 0.339345 0.0842573 0.0979029 2.15383 1.30523 1.40078 1.13477 0.521342 0.650488 1.04795 1.02065
3025 66.7339 65.0533 5.41871e-17 0.0149446 4.98171 4.16627 0.284368 0.244294 0 0.095679 0.284368 0.354918 0.452883 0.433456 2.64884 1.6018 0.921564 0.950023 0.305433 0.54071 0.652994 0.640275
3026 66.7339 65.2227 7.66094e-17 0.0134023 5.18182 4.07261 0.0842573 0.192515 0 0.0721332 0.0842573 0.27805 0.0421286 0.073357 3.47035 1.9921 0.500278 0.791752 0.431819 0.523424 0.737251 0.691974
3027 66.7339 65.2245 6.91353e-17 0.0133978 5.20815 4.10685 0.0579269 0.164399 0 0.0635827 0.0579269 0.24138 0.315965 0.26404 3.6178 2.11447 0.284368 0.699964 0.38969 0.472408 0.600333 0.555964
3028 66.7339 65.0761 1.58824e-17 0.0147512 4.99224 4.215 0.273836 0.199004 0 0.0689058 0.273836 0.282661 0.231708 0.272193 3.03326 1.77585 1.35865 1.25495 0.0895234 0.595636 0.279102 0.316378
3029 66.7339 65.1871 1.76575e-16 0.0139018 5.1239 4.07463 0.142184 0.225255 0 0.0757327 0.142184 0.314889 0.0842573 0.135977 2.63831 1.6835 0.9005 0.920282 0.995289 0.733238 0.505544 0.601637
3030 66.7339 65.2206 7.47409e-17 0.0132793 5.25555 4.12253 0.0105322 0.157537 0 0.0601972 0.0105322 0.231014 0.0737251 0.0718001 3.44402 1.99315 0.731985 0.92743 0.421286 0.568594 0.584535 0.561553
3031 66.7339 65.2159 1.24257e-16 0.0141085 4.92905 4.07991 0.337029 0.210845 0 0.0526594 0.337029 0.277613 0.226441 0.301467 3.15438 1.98611 0.832041 0.949117 0.700389 0.658955 0.0157982 0.18426
3032 66.7339 65.1494 1.21454e-17 0.0138125 5.17656 4.15082 0.0895234 0.185071 0 0.0742809 0.0895234 0.273164 0.0263304 0.0591061 3.40189 1.86973 0.937362 1.05241 0.068459 0.510819 0.742517 0.658758
3033 66.7339 65.0345 1.7751e-17 0.0150615 4.93432 4.15454 0.331763 0.265749 0 0.104128 0.331763 0.384938 0.105322 0.203076 2.81209 1.59663 1.13747 1.08668 0.100056 0.541661 0.77938 0.72649
3034 66.7339 65.1046 1.86852e-17 0.0146424 4.96065 4.19637 0.305433 0.195644 0 0.0619246 0.305433 0.272211 0.157982 0.230812 3.19651 1.87134 1.32179 1.25621 0.105322 0.595473 0.179047 0.242536
3035 66.7339 65.2463 1.56956e-16 0.0132723 5.22922 4.03663 0.0368626 0.201863 0 0.0759253 0.0368626 0.29106 0.0895234 0.0994248 3.31236 1.96856 0.0368626 0.524873 0.884701 0.561709 0.905766 0.882069
3036 66.7339 65.2774 9.90316e-17 0.0130766 5.18182 4.07028 0.0842573 0.160079 0 0.0522834 0.0842573 0.225439 0.063193 0.0909119 3.70732 2.21038 0.521342 0.824315 0.558204 0.579499 0.331763 0.365168
3037 66.7339 65.3332 1.35468e-16 0.0127959 5.15549 4.04363 0.110588 0.145 0 0.037721 0.110588 0.195517 0.105322 0.134466 3.9285 2.41707 0.258038 0.686025 0.763582 0.60456 0.100056 0.201511
3038 66.7339 65.0521 5.13843e-17 0.0149463 4.97645 4.14266 0.289634 0.259479 0 0.104885 0.289634 0.379311 0.410754 0.403657 2.7015 1.59515 0.705655 0.838554 0.289634 0.491644 0.868903 0.813653
3039 66.7339 65.2776 5.69899e-17 0.0130509 5.18182 4.14032 0.0842573 0.110504 0 0.0305262 0.0842573 0.154081 0.12112 0.130349 4.00749 2.37812 0.642462 0.934951 0.321231 0.542043 0.0895234 0.154857
3040 66.7339 65.2688 1.49482e-16 0.0133935 5.11336 4.09528 0.152716 0.155424 0 0.0404687 0.152716 0.209286 0.431819 0.39652 3.38082 2.14913 0.405488 0.731091 0.842573 0.624801 0.0526608 0.193736
3041 66.7339 65.1291 1.37336e-16 0.0145867 4.98698 4.07154 0.279102 0.260774 0 0.0984439 0.279102 0.373804 0.51081 0.4855 2.64884 1.68285 0.310699 0.622143 0.774114 0.521546 0.742517 0.759507
3042 66.7339 65.1625 1.56022e-16 0.0139384 5.18709 4.18394 0.0789912 0.166092 0 0.0509197 0.0789912 0.23095 0.215909 0.208711 2.47506 1.62197 1.44291 1.22475 0.879435 0.794535 0.173781 0.333972
3043 66.7339 65.047 3.73704e-17 0.0150019 4.96591 4.20589 0.300167 0.225373 0 0.0814407 0.300167 0.321816 0.289634 0.324003 2.70677 1.63068 1.37971 1.21507 0.210643 0.61727 0.379158 0.418864
3044 66.7339 65.2617 5.04501e-17 0.0130422 5.26608 4.14671 0 0.106931 0 0.042891 5.04501e-17 0.162864 0.51081 0.389715 4.07595 2.4052 0.0315965 0.618634 0.284368 0.406544 0.36336 0.326617
3045 66.7339 65.1017 2.89621e-17 0.014373 5.11336 4.29533 0.152716 0.127063 0 0.0357188 0.152716 0.177155 0.405488 0.356677 3.01746 1.81462 1.47977 1.32749 0.163248 0.640762 0.0473947 0.155784
3046 66.7339 65.259 1.21454e-17 0.0136364 4.94485 4.07983 0.321231 0.172481 0 0.0447142 0.321231 0.230832 0.068459 0.164406 4.30239 2.52043 0.437085 0.848127 0.068459 0.42567 0.068459 0.121199
3047 66.7339 65.2904 3.64362e-17 0.0131995 5.07124 4.11258 0.194845 0.123638 0 0.03015 0.194845 0.166987 0.252772 0.263075 4.35505 2.59643 0.226441 0.730878 0.205377 0.426905 0.0315965 0.0952941
3048 66.7339 65.1486 1.1398e-16 0.0140369 5.19235 4.14054 0.0737251 0.195199 0 0.0769831 0.0737251 0.286219 0.468681 0.380877 2.78576 1.71486 0.595067 0.782649 0.642462 0.562965 0.700389 0.69918
3049 66.7339 65.2069 7.47409e-18 0.0136868 5.0765 4.09137 0.189579 0.186358 0 0.0718603 0.189579 0.271905 0.352827 0.32832 4.02329 2.28097 0.0421286 0.626776 0.0421286 0.336921 0.616131 0.51839
3050 66.7339 65.1397 1.85918e-16 0.0140008 5.25555 4.11384 0.0105322 0.223608 0 0.0870903 0.0105322 0.324699 0.0263304 0.0496016 2.35394 1.48643 0.837307 0.844722 1.04795 0.708873 0.990023 1.02421
3051 66.7339 65.2615 1.1398e-16 0.013344 5.1239 4.09502 0.142184 0.160251 0 0.0436153 0.142184 0.217211 0.00526608 0.069055 3.49668 2.12335 0.863637 1.00823 0.642462 0.667161 0.115854 0.22722
3052 66.7339 65.2556 3.45676e-17 0.0133309 5.1239 4.12384 0.142184 0.133968 0 0.043952 0.142184 0.191251 0.394956 0.350623 4.12861 2.44002 0.205377 0.710221 0.194845 0.416299 0.200111 0.206684
3053 66.7339 65.1624 9.34261e-17 0.0138128 5.20815 4.18704 0.0579269 0.158395 0 0.0542772 0.0579269 0.226485 0.068459 0.0875284 2.92267 1.75873 1.38498 1.25841 0.526608 0.70553 0.305433 0.376837
3054 66.7339 65.2707 2.24223e-17 0.0135242 4.95538 4.02095 0.310699 0.201622 0 0.0626461 0.310699 0.277792 0.115854 0.196352 4.32872 2.52232 0.105322 0.664293 0.126386 0.372351 0.279102 0.265637
3055 66.7339 65.2146 2.98963e-17 0.0133226 5.26608 4.24685 0 0.0742859 0 0.0235279 2.98963e-17 0.111136 0.421286 0.320708 3.78105 2.23118 0.800444 1.02205 0.168515 0.529295 0.0947894 0.143614
3056 66.7339 65.0246 7.28723e-17 0.0150982 4.99224 4.15594 0.273836 0.27 0 0.110012 0.273836 0.39511 0.310699 0.329357 2.36447 1.43753 0.95316 0.917816 0.410754 0.5524 0.95316 0.918832
3057 66.7339 65.2066 2.80278e-18 0.0138799 5.00804 4.13087 0.258038 0.163378 0 0.054873 0.258038 0.23213 0.526608 0.482123 4.11281 2.40455 0.131652 0.688326 0.0157982 0.35021 0.221175 0.205666
3058 66.7339 65.154 1.21454e-16 0.0140244 5.16602 4.2262 0.100056 0.142195 0 0.0398394 0.100056 0.196059 0.373892 0.327868 2.64357 1.70463 1.40604 1.22564 0.68459 0.745049 0.0579269 0.223016
3059 66.7339 65.0495 8.50177e-17 0.015121 4.91852 4.15509 0.347561 0.263734 0 0.0926202 0.347561 0.371476 0.0579269 0.182458 2.4066 1.50253 1.52716 1.25191 0.479213 0.693649 0.447617 0.524538
3060 66.7339 65.1076 4.2976e-17 0.0144552 5.05544 4.21951 0.210643 0.175656 0 0.0571886 0.210643 0.2473 0.24224 0.260794 2.98587 1.78456 1.39551 1.27008 0.24224 0.639184 0.189579 0.264901
3061 66.7339 65.1167 4.01732e-17 0.0140456 5.23448 4.21539 0.0315965 0.161518 0 0.0670967 0.0315965 0.24266 0.400222 0.307918 3.028 1.75743 0.979491 1.03574 0.226441 0.552445 0.600333 0.561853
3062 66.7339 65.1833 7.38066e-17 0.0140127 5.03964 4.13092 0.226441 0.188464 0 0.0570404 0.226441 0.259517 0.0789912 0.150153 3.24391 1.93922 1.11641 1.13562 0.41602 0.636747 0.184313 0.269176
3063 66.7339 65.122 1.18651e-16 0.014749 4.90799 4.12457 0.358093 0.237668 0 0.0757246 0.358093 0.328142 0.495012 0.504789 2.57511 1.68593 0.974225 0.962441 0.668792 0.644115 0.194845 0.327296
3064 66.7339 65.1639 1.34534e-16 0.0143077 4.97645 4.03641 0.289634 0.268017 0 0.0922406 0.289634 0.374566 0.100056 0.193668 2.76996 1.70619 0.726719 0.837134 0.758316 0.628481 0.621397 0.670945
3065 66.7339 65.2783 1.03703e-16 0.013055 5.18182 4.02614 0.0842573 0.187728 0 0.0672379 0.0842573 0.268021 0.0473947 0.0785072 3.74418 2.18981 0.131652 0.609889 0.584535 0.50599 0.674058 0.641944
3066 66.7339 65.152 1.23322e-16 0.0141239 5.10283 4.119 0.163248 0.216105 0 0.0748701 0.163248 0.305099 0.100056 0.149486 2.69623 1.66608 1.14274 1.07363 0.695123 0.692023 0.468681 0.537772
3067 66.7339 65.1913 1.58824e-16 0.013673 5.21869 4.10204 0.0473947 0.198086 0 0.0714349 0.0473947 0.283194 0.131652 0.135731 2.74889 1.71179 0.821508 0.889732 0.895234 0.690645 0.621397 0.674134
3068 66.7339 65.2843 1.83115e-16 0.0134142 5.05017 4.02291 0.215909 0.202216 0 0.0512411 0.215909 0.266871 0.068459 0.147311 3.30183 2.09714 0.563471 0.797379 1.03215 0.73142 0.0842573 0.249661
3069 66.7339 65.1374 1.21454e-16 0.0142519 5.08177 4.10664 0.184313 0.234669 0 0.0832501 0.184313 0.332171 0.0157982 0.0961398 2.63304 1.60888 1.15327 1.07066 0.68459 0.685228 0.595067 0.645731
3070 66.7339 65.1255 1.29862e-16 0.0145129 5.01857 4.06492 0.247506 0.265211 0 0.104072 0.247506 0.383796 0.394956 0.38814 2.7331 1.67385 0.168515 0.559935 0.731985 0.484059 0.990023 0.958943
3071 66.7339 65.3064 1.58824e-16 0.0129424 5.19762 4.07237 0.068459 0.14123 0 0.0402232 0.068459 0.194396 0.352827 0.311297 3.60726 2.26456 0.200111 0.634469 0.895234 0.615986 0.142184 0.246055
3072 66.7339 65.1913 3.83047e-17 0.0140028 5.01331 4.12538 0.252772 0.18112 0 0.0596233 0.252772 0.254746 0.447617 0.425473 3.66519 2.17571 0.452883 0.810146 0.215909 0.459929 0.231708 0.254123
3073 66.7339 65.1926 1.03703e-16 0.0142097 4.91852 4.01331 0.347561 0.266879 0 0.0863633 0.347561 0.367452 0.0210643 0.151289 3.13858 1.88142 0.710921 0.87398 0.584535 0.595466 0.463415 0.51115
3074 66.7339 65.2328 1.79378e-16 0.0138267 5.02384 4.0776 0.24224 0.201496 0 0.0494515 0.24224 0.264774 0.12112 0.197164 2.88581 1.87374 0.984757 1.00241 1.01109 0.778026 0.0210643 0.226256
3075 66.7339 65.1548 1.27059e-16 0.0142142 5.06597 4.08518 0.200111 0.234872 0 0.0859403 0.200111 0.335027 0.331763 0.329175 2.77522 1.72307 0.595067 0.774236 0.716187 0.583867 0.647728 0.674828
3076 66.7339 65.1478 2.98963e-17 0.0144504 4.92905 4.1354 0.337029 0.207301 0 0.0668657 0.337029 0.288617 0.38969 0.410223 3.42295 2.02874 0.731985 0.942343 0.168515 0.498047 0.215909 0.256042
3077 66.7339 65.127 7.47409e-18 0.0143662 4.99751 4.10087 0.26857 0.233558 0 0.0948937 0.26857 0.342818 0.431819 0.408321 3.56514 1.98751 0.0579269 0.60773 0.0421286 0.329497 0.9005 0.767808
3078 66.7339 65.2205 4.95158e-17 0.0132967 5.25028 4.14303 0.0157982 0.140919 0 0.0553374 0.0157982 0.209553 0.24224 0.194236 3.65993 2.11686 0.563471 0.860063 0.279102 0.503565 0.505544 0.468299
3079 66.7339 65.1307 3.83047e-17 0.0139243 5.22395 4.15416 0.0421286 0.193155 0 0.0822513 0.0421286 0.289331 0.189579 0.160133 3.14912 1.74783 0.668792 0.865454 0.215909 0.486847 1.00056 0.893897
3080 66.7339 65.2607 1.49482e-17 0.0134243 5.02911 4.05314 0.236974 0.180626 0 0.0615696 0.236974 0.25562 0.236974 0.261276 4.33398 2.50773 0.00526608 0.621509 0.0842573 0.342113 0.368626 0.320514
3081 66.7339 65.1176 5.97927e-17 0.0140587 5.20815 4.19447 0.0579269 0.179385 0 0.0701167 0.0579269 0.26356 0.126386 0.125088 2.87528 1.67237 1.27966 1.1845 0.337029 0.630177 0.589801 0.582329
3082 66.7339 65.2165 1.12111e-16 0.0140119 4.96591 4.02904 0.300167 0.23372 0 0.0786678 0.300167 0.3264 0.447617 0.449809 3.42295 2.09902 0.0526608 0.5699 0.63193 0.472909 0.410754 0.437404
3083 66.7339 65.1761 1.68167e-16 0.0143502 4.92905 3.98244 0.337029 0.298753 0 0.102824 0.337029 0.415927 0.0789912 0.19789 2.76996 1.72125 0.36336 0.634461 0.947894 0.612534 0.768848 0.816299
3084 66.7339 65.1812 1.31731e-16 0.0140038 5.07124 4.045 0.194845 0.245003 0 0.0892802 0.194845 0.348287 0.184313 0.220841 2.94374 1.78019 0.405488 0.683789 0.742517 0.563837 0.795178 0.796337
3085 66.7339 65.0394 1.58824e-17 0.0151545 4.90799 4.22452 0.358093 0.219018 0 0.0755775 0.358093 0.30975 0.379158 0.406012 2.85422 1.71267 1.33232 1.21256 0.0895234 0.587513 0.252772 0.305769
3086 66.7339 65.1676 1.53219e-16 0.0144763 4.92378 4.04562 0.342295 0.259397 0 0.0871282 0.342295 0.361002 0.51081 0.514787 2.7173 1.77224 0.437085 0.687314 0.863637 0.584211 0.394956 0.487064
3087 66.7339 65.0985 5.23186e-17 0.0142629 5.19762 4.20448 0.068459 0.182166 0 0.0756611 0.068459 0.27209 0.458149 0.36154 2.84368 1.67536 0.921564 0.977849 0.2949 0.548093 0.679324 0.641641
3088 66.7339 65.2288 1.76575e-16 0.01343 5.22395 4.07758 0.0421286 0.189992 0 0.0660392 0.0421286 0.269461 0.194845 0.182884 2.92267 1.83791 0.574003 0.766985 0.995289 0.686631 0.53714 0.603163
3089 66.7339 65.0291 8.03464e-17 0.0147062 5.20289 4.22179 0.063193 0.21879 0 0.0932154 0.063193 0.326711 0.273836 0.228463 2.18016 1.33403 1.33232 1.09855 0.452883 0.625914 0.963693 0.934826
3090 66.7339 65.2056 1.29862e-16 0.0134803 5.25555 4.08561 0.0105322 0.194151 0 0.0761599 0.0105322 0.283791 0.142184 0.126219 3.07539 1.81872 0.384424 0.683389 0.731985 0.567603 0.921564 0.889682
3091 66.7339 65.2172 8.12807e-17 0.0140143 4.93432 4.01856 0.331763 0.242046 0 0.0798014 0.331763 0.335862 0.273836 0.328331 3.54407 2.11846 0.24224 0.669274 0.458149 0.47287 0.41602 0.42963
3092 66.7339 65.1456 1.82181e-16 0.0144142 5.01331 4.08252 0.252772 0.252854 0 0.0818368 0.252772 0.349105 0.0895234 0.179732 2.30654 1.53937 1.20593 1.05337 1.02689 0.778413 0.384424 0.531634
3093 66.7339 65.0552 7.00696e-17 0.0145121 5.21342 4.23651 0.0526608 0.191737 0 0.0790402 0.0526608 0.285289 0.337029 0.270101 2.36447 1.44189 1.42711 1.18807 0.394956 0.647177 0.689856 0.689273
3094 66.7339 65.0407 2.80278e-18 0.0144469 5.21869 4.24014 0.0473947 0.194515 0 0.0854996 0.0473947 0.294461 0.115854 0.107143 2.83842 1.54704 1.31652 1.19968 0.0157982 0.559099 0.932096 0.827179
3095 66.7339 65.2954 1.62561e-16 0.0130262 5.20289 4.07345 0.063193 0.147041 0 0.0444403 0.063193 0.204508 0.421286 0.360806 3.51248 2.21199 0.157982 0.608119 0.916298 0.605285 0.194845 0.287249
3096 66.7339 65.1334 1.39205e-16 0.0143373 5.0765 4.14921 0.189579 0.209933 0 0.0697886 0.189579 0.294059 0.284368 0.294299 2.44346 1.59494 1.26386 1.10723 0.784646 0.728043 0.300167 0.424694
