4 61.1467 1.1157e-16 10.8533 0 0 1.1157e-16 0.00554127 5.17453 2.39926 1.25775 2.01623
4 54.3657 0.0321789 11.3437 0.425651 0.0760346 0.533864 0.0473255 6.33037 2.71785 0.560989 1.68715
5 60.48 1.3057e-16 11.52 0 0 1.3057e-16 0.00699928 5.7218 3.32279 1.47195 0.996464
5 54.2027 0.0313471 11.6129 0.355513 0.0403877 0.427248 0.0536287 6.5015 3.42466 0.700599 0.932494
5 61.7191 1.16526e-16 10.2809 0 0 1.16526e-16 0.00624644 5.10636 2.9654 1.31363 0.889285
5 54.8895 0.0324551 10.9632 0.316717 0.0402525 0.389425 0.0501177 6.33434 3.13058 0.619466 0.828645
6 60.48 2.14545e-16 11.52 0 0 2.14545e-16 0.0090815 4.2116 3.31695 2.41862 1.56374
6 54.0639 0.0324538 11.5489 0.539317 0.0650168 0.636788 0.0802035 5.80987 3.27313 0.932402 1.45328
6 61.6461 1.92827e-16 10.3539 0 0 1.92827e-16 0.0081622 3.78528 2.98119 2.17379 1.40544
6 54.7136 0.033357 10.9556 0.481311 0.0644869 0.579155 0.0743673 5.75744 3.0071 0.817498 1.29915
7 60.48 9.81572e-17 11.52 0 0 9.81572e-17 0.0110481 6.3666 3.10683 1.10655 0.928968
7 54.2639 0.0308851 11.6133 0.296902 0.0353886 0.363176 0.0457587 6.80508 3.32253 0.591861 0.848079
7 61.8008 8.69031e-17 10.1992 0 0 8.69031e-17 0.00978136 5.63664 2.75062 0.979681 0.822458
7 54.9926 0.0321348 10.9155 0.264145 0.035447 0.331727 0.0426869 6.57562 3.02651 0.524082 0.746576
8 60.48 6.94185e-17 11.52 0 0 6.94185e-17 0.0141443 7.00131 2.19249 0.782572 1.52949
8 54.2896 0.0304874 11.566 0.303676 0.0492346 0.383397 0.0376611 7.10894 2.69285 0.439716 1.28681
8 61.8852 6.09509e-17 10.1148 0 0 6.09509e-17 0.012419 6.1473 1.92505 0.687115 1.34292
8 55.0591 0.0318911 10.8249 0.272704 0.0498346 0.35443 0.0350248 6.8122 2.47226 0.390019 1.11538
9 60.48 1.14827e-16 11.52 0 0 1.14827e-16 0.0147914 7.62811 0.311205 1.29448 2.27141
9 54.6201 0.0301671 11.1044 0.42132 0.0652926 0.51678 0.0479267 7.41817 1.27027 0.449931 1.91806
9 63.0829 8.88823e-17 8.91708 0 0 8.88823e-17 0.0114493 5.90455 0.240889 1.00199 1.75819
9 55.9642 0.0328293 9.84058 0.335317 0.0672619 0.435408 0.0404713 6.78939 1.24094 0.328376 1.44141
10 60.48 1.65885e-16 11.52 0 0 1.65885e-16 0.0161333 4.86852 3.08614 1.87006 1.67915
10 54.0451 0.031988 11.6278 0.476524 0.0649358 0.573448 0.0690857 6.11854 3.1699 0.775818 1.49447
10 61.4284 1.52228e-16 10.5716 0 0 1.52228e-16 0.0148051 4.46772 2.83207 1.71611 1.54091
10 54.5766 0.0327773 11.1341 0.437268 0.0647791 0.534824 0.0650258 6.03795 2.96617 0.701706 1.36329
11 60.48 1.01422e-16 11.52 0 0 1.01422e-16 0.0188847 7.78741 1.30639 1.14336 1.26396
11 54.6774 0.0299667 11.1803 0.312567 0.0391658 0.3817 0.0474464 7.50018 2.03784 0.483441 1.11139
11 63.0838 7.84983e-17 8.9162 0 0 7.84983e-17 0.0146163 6.02726 1.01111 0.884931 0.978272
11 56.0274 0.0326548 9.89357 0.244836 0.0400596 0.317551 0.0401641 6.83986 1.80744 0.36468 0.84142
12 60.48 7.3671e-17 11.52 0 0 7.3671e-17 0.0190415 7.21046 2.83161 0.830512 0.62837
12 54.435 0.0302738 11.524 0.224734 0.0239258 0.278934 0.0420832 7.21011 3.18191 0.502004 0.587892
12 62.2245 6.25151e-17 9.77555 0 0 6.25151e-17 0.0161581 6.1186 2.40283 0.704749 0.533217
12 55.3799 0.0320295 10.6089 0.192528 0.0240559 0.248613 0.0381794 6.81965 2.82219 0.432133 0.496765
13 60.48 1.08227e-16 11.52 0 0 1.08227e-16 0.020663 6.25769 2.49892 1.22007 1.52265
13 54.2343 0.0310133 11.5574 0.366135 0.0528391 0.449987 0.0530402 6.75548 2.85525 0.575163 1.31845
13 61.8307 9.55374e-17 10.1693 0 0 9.55374e-17 0.0182403 5.52399 2.20593 1.07702 1.34412
13 54.977 0.0322811 10.8522 0.32629 0.0531122 0.411683 0.0487717 6.53131 2.6164 0.503974 1.15176
14 60.48 1.51249e-16 11.52 0 0 1.51249e-16 0.0217365 6.54733 2.55232 1.70507 0.693549
14 54.5633 0.0308087 11.2687 0.349501 0.0301797 0.410489 0.0653211 6.88072 2.88896 0.724537 0.7092
14 62.8331 1.20355e-16 9.1669 0 0 1.20355e-16 0.0172966 5.20996 2.03098 1.35679 0.551884
14 55.8051 0.0330084 10.1024 0.271043 0.0296885 0.33374 0.0557119 6.46062 2.46615 0.555506 0.564422
15 60.48 7.75724e-17 11.52 0 0 7.75724e-17 0.0257348 5.68604 3.37592 0.874493 1.55781
15 53.9145 0.0313641 11.8988 0.339013 0.0568564 0.427233 0.0486381 6.50946 3.48117 0.546157 1.31334
15 60.5813 7.689e-17 11.4187 0 0 7.689e-17 0.0255084 5.63602 3.34622 0.8668 1.54411
15 53.9729 0.0314567 11.8427 0.336501 0.0568764 0.424834 0.0483511 6.49536 3.45655 0.5417 1.30079
16 60.48 2.77803e-17 11.52 0 0 2.77803e-17 0.025937 6.23887 3.33393 0.313174 1.60809
16 53.8582 0.0309726 12.0194 0.273112 0.0555648 0.35965 0.0341437 6.76497 3.51267 0.406197 1.3014
16 60.1498 2.85765e-17 11.8502 0 0 2.85765e-17 0.0266804 6.4177 3.42949 0.322151 1.65419
16 53.6657 0.0306532 12.2072 0.278372 0.0554199 0.364445 0.0347102 6.82265 3.59312 0.414029 1.34267
17 60.48 1.76243e-16 11.52 0 0 1.76243e-16 0.0259324 6.05348 1.6393 1.98684 1.81446
17 54.4483 0.0312432 11.215 0.489094 0.0619574 0.582294 0.0741098 6.64428 2.15781 0.726197 1.61259
17 62.7219 1.41945e-16 9.27809 0 0 1.41945e-16 0.0208857 4.87541 1.32027 1.60018 1.46134
17 55.6337 0.0332665 10.1226 0.392212 0.0621801 0.487659 0.0629681 6.31435 1.91697 0.552288 1.27605
18 60.48 5.10599e-17 11.52 0 0 5.10599e-17 0.0290825 7.27211 2.16357 0.575612 1.47963
18 54.2989 0.0302801 11.5919 0.27015 0.0463895 0.34682 0.0402226 7.2405 2.6974 0.383342 1.23044
18 61.8448 4.50109e-17 10.1552 0 0 4.50109e-17 0.0256371 6.41058 1.90725 0.50742 1.30434
18 55.047 0.0316766 10.8662 0.245191 0.0470716 0.323939 0.0369609 6.9288 2.48423 0.345698 1.07051
19 60.48 1.85027e-16 11.52 0 0 1.85027e-16 0.0296088 4.32012 3.49131 2.08586 1.5931
19 53.9675 0.0323437 11.6823 0.500405 0.0652945 0.598044 0.0826012 5.87757 3.42013 0.854976 1.44703
19 61.212 1.73271e-16 10.788 0 0 1.73271e-16 0.0277276 4.04563 3.26948 1.95333 1.49188
19 54.3817 0.0329234 11.2997 0.467743 0.065042 0.565709 0.078519 5.83772 3.24248 0.791072 1.34993
20 60.48 1.56503e-16 11.52 0 0 1.56503e-16 0.0308451 6.77417 1.14571 1.76429 1.80498
20 54.5798 0.0307429 11.1238 0.451509 0.0578129 0.540065 0.0700021 6.99361 1.83291 0.638986 1.5883
20 63.0251 1.21926e-16 8.97486 0 0 1.21926e-16 0.0240305 5.27754 0.892587 1.37451 1.4062
20 55.9034 0.0331691 9.89528 0.351842 0.0585472 0.443558 0.0578243 6.5112 1.64994 0.466317 1.21001
21 60.48 8.20932e-19 11.52 0 0 8.20932e-19 0.0320257 8.4543 2.00861 0.00925458 1.01581
21 54.4696 0.0293924 11.5654 0.140683 0.0283117 0.198387 0.0269564 7.82294 2.67405 0.219879 0.821582
21 62.1658 7.008e-19 9.83421 0 0 7.008e-19 0.0273392 7.21713 1.71468 0.0079003 0.867162
21 55.3808 0.0312711 10.6614 0.13051 0.0292991 0.19108 0.0244592 7.31416 2.42321 0.210701 0.688838
22 60.48 3.34116e-17 11.52 0 0 3.34116e-17 0.0334276 7.28149 3.20511 0.376658 0.623306
22 54.2864 0.0301825 11.7289 0.168224 0.0220348 0.220442 0.0389234 7.2453 3.48814 0.408452 0.548053
22 61.6044 3.01506e-17 10.3956 0 0 3.01506e-17 0.030165 6.5708 2.89229 0.339895 0.56247
22 54.9107 0.0313372 11.1154 0.155741 0.0222771 0.209356 0.0363782 6.98432 3.22174 0.380668 0.492302
23 60.48 1.14858e-16 11.52 0 0 1.14858e-16 0.0341603 5.86587 2.10958 1.29482 2.21557
23 54.0934 0.0313355 11.5982 0.444745 0.0755155 0.551596 0.0618163 6.58046 2.53812 0.559459 1.85835
23 61.5011 1.04677e-16 10.4989 0 0 1.04677e-16 0.0311323 5.34593 1.92259 1.18005 2.01919
23 54.6612 0.0322697 11.0635 0.409672 0.075836 0.517778 0.0575522 6.43414 2.38928 0.50501 1.67753
24 60.48 4.86884e-18 11.52 0 0 4.86884e-18 0.0348012 6.6629 3.4327 0.0548877 1.33471
24 53.9124 0.0306462 12.0369 0.210683 0.0446183 0.285947 0.0320908 6.95766 3.62703 0.349997 1.07012
24 60.2109 4.98259e-18 11.7891 0 0 4.98259e-18 0.0356142 6.81856 3.51289 0.05617 1.36589
24 53.7558 0.0303767 12.1912 0.21341 0.0444849 0.288272 0.032558 7.01165 3.69527 0.353939 1.09777
25 60.48 3.10606e-17 11.52 0 0 3.10606e-17 0.0371001 6.46355 2.94881 0.350154 1.72039
25 53.9399 0.0308319 11.9259 0.282971 0.0577765 0.371579 0.0401257 6.86573 3.24319 0.385216 1.39166
25 60.5194 3.09545e-17 11.4806 0 0 3.09545e-17 0.0369733 6.44146 2.93873 0.348958 1.71451
25 53.9625 0.0308705 11.9039 0.282309 0.0577962 0.370976 0.0400289 6.8584 3.23473 0.384304 1.38639
26 60.48 1.82304e-16 11.52 0 0 1.82304e-16 0.0422394 6.04888 1.58299 2.05516 1.79073
26 54.4782 0.0312461 11.1795 0.495561 0.0612533 0.58806 0.0845668 6.64144 2.11066 0.742823 1.59999
26 62.8157 1.45341e-16 9.18426 0 0 1.45341e-16 0.0336752 4.82244 1.26203 1.63846 1.42765
26 55.7078 0.0333494 10.0492 0.392319 0.0614369 0.487105 0.0703129 6.29952 1.87058 0.555996 1.25279
27 60.48 9.9831e-17 11.52 0 0 9.9831e-17 0.0443398 5.41255 3.05229 1.12542 1.88539
27 53.9081 0.031584 11.8318 0.402256 0.0686099 0.50245 0.0642872 6.38685 3.21212 0.582639 1.58593
27 60.713 9.78122e-17 11.287 0 0 9.78122e-17 0.0434432 5.3031 2.99057 1.10266 1.84727
27 54.0417 0.0317916 11.705 0.395148 0.068648 0.495587 0.0632447 6.35851 3.16167 0.570661 1.5509
28 60.48 5.14764e-17 11.52 0 0 5.14764e-17 0.0479186 8.58652 0.907996 0.580307 1.39726
28 54.6987 0.0293695 11.2288 0.240905 0.038467 0.308742 0.0486699 7.90774 1.80519 0.296422 1.17074
28 63.0258 4.01007e-17 8.9742 0 0 4.01007e-17 0.0373291 6.68899 0.707339 0.452065 1.08848
28 56.019 0.0321783 9.94632 0.198157 0.040114 0.27045 0.0396013 7.13181 1.64909 0.239372 0.886441
29 60.48 3.54845e-17 11.52 0 0 3.54845e-17 0.0474607 7.58597 2.75224 0.400026 0.734309
29 54.3827 0.0299826 11.6224 0.176111 0.0243611 0.230455 0.0463203 7.39526 3.16531 0.380525 0.63501
29 61.9494 3.09585e-17 10.0506 0 0 3.09585e-17 0.0414072 6.61839 2.40119 0.349003 0.640649
29 55.1865 0.0315204 10.8336 0.158861 0.0247695 0.215151 0.0416485 7.02943 2.86747 0.345922 0.549147
30 60.48 1.87912e-16 11.52 0 0 1.87912e-16 0.0500041 5.16766 2.27325 2.11838 1.91072
30 54.2283 0.0318303 11.3937 0.523812 0.0696861 0.625329 0.0918251 6.24012 2.57504 0.790582 1.69612
30 62.1254 1.61073e-16 9.87464 0 0 1.61073e-16 0.0428622 4.42958 1.94857 1.81582 1.63782
30 55.1235 0.0332225 10.5719 0.447749 0.0695384 0.55051 0.0806479 6.07905 2.3232 0.652384 1.43658
31 60.48 8.09232e-17 11.52 0 0 8.09232e-17 0.0490129 6.33942 3.19853 0.912268 1.02077
31 54.1823 0.0308795 11.7068 0.282007 0.0375865 0.350473 0.0611047 6.7995 3.39642 0.546412 0.903316
31 61.4725 7.39509e-17 10.5275 0 0 7.39509e-17 0.04479 5.79323 2.92294 0.833668 0.932823
31 54.7365 0.0318255 11.173 0.260017 0.0377166 0.329559 0.056852 6.62655 3.16643 0.502205 0.820971
32 60.48 9.69384e-17 11.52 0 0 9.69384e-17 0.0545305 6.81375 3.22072 1.09281 0.338187
32 54.4445 0.0305263 11.5103 0.235839 0.0179902 0.284356 0.0685084 7.01916 3.43852 0.601103 0.382953
32 62.2763 8.18228e-17 9.72369 0 0 8.18228e-17 0.0460276 5.75128 2.71852 0.92241 0.285454
32 55.4171 0.0322743 10.5743 0.197011 0.0176945 0.24698 0.0596223 6.66061 3.01804 0.508474 0.327576
33 60.48 2.99157e-17 11.52 0 0 2.99157e-17 0.0525401 9.15016 1.20981 0.337248 0.770243
33 54.8103 0.0289126 11.2261 0.147485 0.021139 0.197537 0.0455443 8.20629 2.07001 0.249926 0.65432
33 63.2038 2.28425e-17 8.79623 0 0 2.28425e-17 0.0401176 6.98671 0.923761 0.257509 0.588128
33 56.2129 0.0320262 9.84551 0.121129 0.0222858 0.175441 0.0362777 7.27598 1.83544 0.210951 0.486856
34 60.48 5.72112e-17 11.52 0 0 5.72112e-17 0.0561981 8.13851 1.76952 0.644957 0.910817
34 54.6271 0.0296398 11.3382 0.21336 0.0280933 0.271093 0.0559833 7.67814 2.43613 0.376231 0.791722
34 62.7812 4.57827e-17 9.21876 0 0 4.57827e-17 0.0449719 6.51276 1.41604 0.51612 0.728872
34 55.8385 0.0321076 10.1601 0.176392 0.0288688 0.237369 0.0463265 7.03683 2.14422 0.310484 0.622197
35 60.48 2.42477e-17 11.52 0 0 2.42477e-17 0.0582747 9.50766 0.231417 0.27335 1.4493
35 54.8466 0.0287079 11.1315 0.191431 0.0356762 0.255816 0.0459729 8.39513 1.34003 0.161035 1.1893
35 63.3582 1.81895e-17 8.64176 0 0 1.81895e-17 0.0437149 7.1322 0.173598 0.205054 1.08719
35 56.3112 0.0320761 9.69323 0.159287 0.0381519 0.229515 0.0354234 7.35179 1.30813 0.139035 0.858844
36 60.48 1.68761e-16 11.52 0 0 1.68761e-16 0.0611925 4.18549 2.92448 1.90248 2.44635
36 53.7882 0.032479 11.7722 0.561288 0.0939843 0.687751 0.0933573 5.84776 2.99583 0.754925 2.08028
36 60.6613 1.66105e-16 11.3387 0 0 1.66105e-16 0.0602293 4.11961 2.87845 1.87254 2.40784
36 53.8925 0.032623 11.6759 0.552911 0.0939465 0.679481 0.0920617 5.83877 2.95967 0.740857 2.04457
37 60.48 1.34046e-16 11.52 0 0 1.34046e-16 0.0591355 6.94607 2.48805 1.51114 0.51561
37 54.6276 0.0304987 11.2543 0.304511 0.0240071 0.359017 0.0806181 7.0809 2.87171 0.669539 0.551555
37 62.9381 1.05444e-16 9.06187 0 0 1.05444e-16 0.0465172 5.46392 1.95715 1.18869 0.40559
37 55.9177 0.032874 10.0331 0.232688 0.0235056 0.289067 0.0658196 6.58131 2.43824 0.510926 0.436787
38 60.48 1.56674e-16 11.52 0 0 1.56674e-16 0.0601161 4.84491 2.95555 1.76623 1.89319
38 53.9903 0.0319963 11.6682 0.484001 0.071584 0.587582 0.089094 6.11895 3.07432 0.736463 1.64933
38 61.2346 1.46412e-16 10.7654 0 0 1.46412e-16 0.0561783 4.52756 2.76196 1.65054 1.76918
38 54.4158 0.0326278 11.2723 0.453188 0.0715125 0.557328 0.0840088 6.05487 2.9196 0.680849 1.53296
39 60.48 1.92581e-16 11.52 0 0 1.92581e-16 0.06409 6.3928 1.43362 2.17102 1.45847
39 54.6493 0.0310046 11.0357 0.478315 0.0508841 0.560204 0.098978 6.80316 2.00604 0.778577 1.34899
39 63.2532 1.46221e-16 8.74679 0 0 1.46221e-16 0.0486616 4.85386 1.0885 1.64839 1.10738
39 56.0784 0.0335432 9.72569 0.35506 0.0508567 0.43946 0.0778371 6.34526 1.75247 0.543784 1.00635
40 60.48 2.8826e-17 11.52 0 0 2.8826e-17 0.0635746 6.37483 2.7382 0.324963 2.01843
40 53.8841 0.0309102 11.9445 0.310314 0.0677154 0.40894 0.0527477 6.8296 3.08284 0.363206 1.61611
40 60.3449 2.9164e-17 11.6551 0 0 2.9164e-17 0.0643201 6.44958 2.77031 0.328774 2.0421
40 53.806 0.0307781 12.0204 0.312746 0.0676382 0.411162 0.0532905 6.8541 3.10968 0.366099 1.63728
41 60.48 4.78806e-17 11.52 0 0 4.78806e-17 0.0671313 7.20493 3.61495 0.53977 0.0932173
41 54.3709 0.0301893 11.6871 0.139486 0.00814837 0.177824 0.0616641 7.21181 3.7845 0.48093 0.148196
41 61.8478 4.21954e-17 10.1522 0 0 4.21954e-17 0.0591604 6.34944 3.18573 0.47568 0.082149
41 55.1247 0.0315787 10.9472 0.123995 0.00802984 0.163603 0.0552867 6.90109 3.41852 0.436481 0.135825
42 60.48 1.45675e-16 11.52 0 0 1.45675e-16 0.067242 6.55759 2.32182 1.64223 0.931117
42 54.5378 0.0307939 11.2764 0.361425 0.0359662 0.428185 0.0883118 6.89112 2.71718 0.688684 0.891059
42 62.7683 1.16739e-16 9.23172 0 0 1.16739e-16 0.0538854 5.25502 1.86062 1.31603 0.746164
42 55.7476 0.0329477 10.1397 0.28514 0.0357794 0.353867 0.0727424 6.48023 2.34606 0.53222 0.708497
43 60.48 8.4298e-17 11.52 0 0 8.4298e-17 0.067143 5.75039 3.2231 0.950313 1.52906
43 53.9788 0.0313086 11.8323 0.342896 0.0554373 0.429642 0.0716783 6.53826 3.36992 0.554119 1.2983
43 60.8395 8.16673e-17 11.1605 0 0 8.16673e-17 0.0650476 5.57093 3.12251 0.920656 1.48134
43 54.184 0.0316385 11.6357 0.333651 0.0555051 0.420795 0.0697057 6.48728 3.28674 0.537582 1.25438
44 60.48 1.91421e-16 11.52 0 0 1.91421e-16 0.0697144 4.5444 3.01461 2.15793 1.73334
44 54.0671 0.0322086 11.5614 0.519106 0.0680999 0.619414 0.10447 5.9702 3.08179 0.843841 1.56113
44 61.5921 1.72942e-16 10.4079 0 0 1.72942e-16 0.0629845 4.10571 2.7236 1.94962 1.56601
44 54.6868 0.0331053 10.9916 0.467608 0.0677893 0.568503 0.0954459 5.89782 2.85136 0.745955 1.40105
45 60.48 3.41565e-17 11.52 0 0 3.41565e-17 0.0699993 9.21696 0.825403 0.385055 1.02258
45 54.8343 0.0288828 11.1703 0.173837 0.026933 0.229653 0.0560716 8.2448 1.7747 0.236069 0.858664
45 63.3024 2.57881e-17 8.69757 0 0 2.57881e-17 0.0528493 6.95878 0.623177 0.290715 0.772043
45 56.2783 0.0321204 9.7537 0.141518 0.0285158 0.202154 0.043075 7.27123 1.6161 0.195024 0.628274
46 60.48 1.73064e-16 11.52 0 0 1.73064e-16 0.0703884 6.26098 1.54381 1.95099 1.69383
46 54.5152 0.0310781 11.17 0.471088 0.0574577 0.559624 0.0970405 6.746 2.09698 0.714408 1.51558
46 62.8748 1.37086e-16 9.12516 0 0 1.37086e-16 0.0557556 4.95941 1.22287 1.54541 1.34171
46 55.7719 0.0332746 10.0098 0.370625 0.0577195 0.46162 0.0787804 6.36442 1.85603 0.531916 1.17866
47 60.48 2.27573e-17 11.52 0 0 2.27573e-17 0.0726478 9.36619 1.09381 0.256549 0.730807
47 54.8484 0.0287458 11.2064 0.13026 0.0194305 0.178436 0.0547011 8.32375 1.99355 0.2182 0.616196
47 63.2813 1.72233e-17 8.71866 0 0 1.72233e-17 0.0549819 7.08859 0.827828 0.194163 0.553095
47 56.2848 0.0319944 9.78803 0.107842 0.0206456 0.160482 0.0419867 7.32807 1.77607 0.188374 0.453526
48 60.48 1.82136e-18 11.52 0 0 1.82136e-18 0.0750504 8.78656 2.07663 0.0205327 0.561226
48 54.6109 0.0291083 11.4819 0.0949929 0.0157452 0.139846 0.0509216 8.00353 2.73758 0.224976 0.464849
48 62.5343 1.49657e-18 9.46573 0 0 1.49657e-18 0.0616673 7.21973 1.70632 0.0168712 0.461147
48 55.7047 0.0314383 10.3929 0.0870204 0.0165106 0.134969 0.0422582 7.34129 2.42073 0.212823 0.375781
49 60.48 1.00089e-16 11.52 0 0 1.00089e-16 0.0791283 5.17125 2.82688 1.12833 2.31441
49 53.8052 0.0317702 11.8746 0.447365 0.0840811 0.563216 0.0818033 6.29078 3.02795 0.562845 1.91122
49 60.3985 1.00797e-16 11.6015 0 0 1.00797e-16 0.079688 5.20782 2.84687 1.13631 2.33078
49 53.758 0.0316985 11.9192 0.450049 0.0840653 0.565812 0.08234 6.29965 3.04411 0.56695 1.92614
50 60.48 1.80352e-16 11.52 0 0 1.80352e-16 0.0796531 5.7329 1.96116 2.03316 1.71313
50 54.3894 0.0314293 11.2754 0.48883 0.0607469 0.581006 0.104811 6.4979 2.37866 0.757471 1.53658
50 62.5448 1.48026e-16 9.45519 0 0 1.48026e-16 0.0653763 4.70535 1.60965 1.66874 1.40607
50 55.4913 0.033253 10.2603 0.39875 0.0607353 0.492738 0.0874896 6.23064 2.10806 0.591465 1.24268
51 60.48 2.34554e-17 11.52 0 0 2.34554e-17 0.0837894 6.7201 2.15535 0.264418 2.29634
51 53.9538 0.030697 11.856 0.322611 0.0741406 0.427449 0.0607229 6.98796 2.67855 0.303266 1.82551
51 60.6538 2.31014e-17 11.3462 0 0 2.31014e-17 0.0825249 6.61869 2.12282 0.260428 2.26169
51 54.0531 0.0308714 11.7595 0.319475 0.0742689 0.424615 0.0598313 6.95316 2.65151 0.300406 1.79454
52 60.48 1.04588e-16 11.52 0 0 1.04588e-16 0.0845489 6.95033 1.85849 1.17905 1.44758
52 54.449 0.0305192 11.3701 0.343542 0.0472169 0.421278 0.085144 7.0887 2.41431 0.524331 1.25763
52 62.4613 8.66e-17 9.53868 0 0 8.66e-17 0.0700074 5.75495 1.53885 0.976264 1.19861
52 55.5079 0.032471 10.3633 0.288176 0.0478167 0.368464 0.0712867 6.68218 2.15793 0.427609 1.02425
53 60.48 6.9415e-17 11.52 0 0 6.9415e-17 0.084514 6.26457 2.92304 0.782533 1.46535
53 54.0832 0.0309458 11.7653 0.309063 0.0507496 0.390758 0.0759466 6.77234 3.19067 0.491116 1.23525
53 61.1517 6.53673e-17 10.8483 0 0 6.53673e-17 0.0795859 5.89927 2.75259 0.736902 1.3799
53 54.4621 0.031588 11.4003 0.294061 0.05095 0.376599 0.0717779 6.65736 3.04906 0.465197 1.15691
54 60.48 5.66638e-18 11.52 0 0 5.66638e-18 0.0859765 9.19888 1.01433 0.0638786 1.15694
54 54.709 0.0288702 11.3203 0.145316 0.0294331 0.203619 0.0568734 8.22246 1.9443 0.158343 0.938343
54 62.903 4.47459e-18 9.09703 0 0 4.47459e-18 0.0678933 7.2641 0.800988 0.0504432 0.913603
54 55.9728 0.0316821 10.0685 0.128887 0.0311677 0.191737 0.0447258 7.38486 1.76874 0.151226 0.718953
55 60.48 1.75877e-16 11.52 0 0 1.75877e-16 0.0885583 5.97537 2.53158 1.98271 0.941784
55 54.4979 0.0312057 11.2645 0.411838 0.0389203 0.481964 0.109013 6.60825 2.82478 0.794203 0.928304
55 62.7369 1.41422e-16 9.26314 0 0 1.41422e-16 0.0712091 4.80475 2.03562 1.59428 0.757281
55 55.6944 0.0332262 10.1535 0.323446 0.038387 0.395059 0.0891469 6.28316 2.42863 0.609756 0.742771
56 60.48 1.32993e-16 11.52 0 0 1.32993e-16 0.0883121 4.9299 3.48288 1.49927 1.51964
56 53.9455 0.0318733 11.7908 0.41647 0.0594614 0.507805 0.0973896 6.16631 3.47992 0.708086 1.33914
56 60.9017 1.28125e-16 11.0983 0 0 1.28125e-16 0.0850794 4.74944 3.35538 1.44439 1.46401
56 54.1862 0.0322319 11.5641 0.401811 0.0594228 0.493466 0.0940625 6.12718 3.37607 0.679971 1.28682
57 60.48 4.657e-17 11.52 0 0 4.657e-17 0.0958227 6.78422 3.6559 0.524995 0.459063
57 54.2193 0.0304868 11.7905 0.17717 0.0189535 0.226611 0.0764914 7.01381 3.7849 0.480552 0.434744
57 61.3732 4.2959e-17 10.6268 0 0 4.2959e-17 0.0883928 6.25819 3.37243 0.484288 0.423469
57 54.7203 0.031374 11.3 0.16554 0.0190197 0.215933 0.0707743 6.83204 3.54415 0.451741 0.40126
58 60.48 9.54453e-18 11.52 0 0 9.54453e-18 0.0915752 8.60257 0.967212 0.107598 1.75104
58 54.5148 0.0293363 11.429 0.214205 0.0469489 0.29049 0.0604147 7.90492 1.88818 0.168906 1.40662
58 62.4231 7.93465e-18 9.57691 0 0 7.93465e-18 0.0761292 7.15157 0.804072 0.0894493 1.45569
58 55.5494 0.0315233 10.4111 0.193328 0.0487495 0.273601 0.0499113 7.30512 1.75538 0.159904 1.14079
59 60.48 6.48153e-17 11.52 0 0 6.48153e-17 0.0937525 6.84912 3.14136 0.73068 0.70509
59 54.301 0.0304822 11.6563 0.223402 0.0264562 0.28034 0.0800905 7.04308 3.39543 0.496313 0.641437
59 61.76 5.76139e-17 10.24 0 0 5.76139e-17 0.0833359 6.08814 2.79233 0.649496 0.626749
59 55.0076 0.0317516 10.9702 0.201139 0.0266047 0.259495 0.0715404 6.78108 3.10175 0.448151 0.567625
