simul	U	Np	Pu	Am	Cm	MA	Pu-238	Pu-239	Pu-240	Pu-241	Pu-242
416	5.814434E+07	2.829080E+04	1.073878E+07	8.452381E+05	5.673125E+04	9.302602E+05	5.297461E+05	5.156126E+06	2.373011E+06	6.348807E+05	2.044930E+06
417	5.844539E+07	2.198736E+04	1.089279E+07	4.253502E+05	2.321471E+04	4.705523E+05	4.321919E+05	6.867003E+06	6.588803E+05	7.443791E+05	2.190260E+06
418	5.812897E+07	2.815030E+04	1.064006E+07	9.561549E+05	6.280208E+04	1.047107E+06	3.066274E+05	4.404128E+06	2.950704E+06	1.185859E+06	1.792668E+06
419	5.817437E+07	2.653167E+04	1.084088E+07	7.206419E+05	4.784952E+04	7.950231E+05	2.524725E+05	6.272204E+06	3.315988E+06	2.380392E+05	7.621394E+05
420	5.844882E+07	2.431690E+04	1.047231E+07	8.220244E+05	4.368350E+04	8.900248E+05	5.475729E+05	5.737303E+06	1.530158E+06	1.334559E+06	1.322669E+06
421	5.826078E+07	2.447980E+04	1.092512E+07	5.640786E+05	3.527581E+04	6.238342E+05	3.717296E+05	6.425084E+06	2.916875E+06	3.717525E+05	8.396475E+05
422	5.838491E+07	2.764575E+04	1.017122E+07	1.164458E+06	6.458664E+04	1.256690E+06	1.507582E+05	5.537151E+06	2.005486E+06	1.341336E+06	1.136446E+06
423	5.863537E+07	2.091906E+04	1.047867E+07	6.419846E+05	2.899765E+04	6.919013E+05	4.646148E+05	7.379634E+06	6.735686E+05	1.344771E+06	6.160600E+05
424	5.850518E+07	2.231652E+04	1.060417E+07	6.437131E+05	3.323254E+04	6.992622E+05	8.966328E+05	6.277108E+06	1.952069E+06	1.094589E+06	3.837553E+05
425	5.829036E+07	2.326625E+04	1.095770E+07	5.088336E+05	3.055404E+04	5.626539E+05	3.498852E+05	6.090752E+06	2.861879E+06	7.101252E+05	9.450251E+05
426	5.847571E+07	2.182682E+04	1.068912E+07	5.924101E+05	3.060259E+04	6.448395E+05	5.908192E+05	6.118239E+06	1.979087E+06	1.261723E+06	7.392200E+05
427	5.837796E+07	2.322803E+04	1.078749E+07	5.895403E+05	3.275833E+04	6.455266E+05	1.391130E+05	6.203476E+06	1.706649E+06	1.033889E+06	1.704303E+06
428	5.817171E+07	2.444619E+04	1.110667E+07	4.764262E+05	3.143849E+04	5.323109E+05	1.330900E+05	6.253066E+06	3.179500E+06	3.510149E+05	1.189953E+06
429	5.803541E+07	2.889819E+04	1.071938E+07	9.661345E+05	6.721012E+04	1.062243E+06	5.068291E+05	3.860753E+06	3.263394E+06	1.200131E+06	1.888197E+06
430	5.851684E+07	2.117187E+04	1.085420E+07	3.921177E+05	2.059640E+04	4.338860E+05	7.605121E+05	7.855893E+06	1.782013E+06	2.766813E+05	1.790844E+05
431	5.853182E+07	2.050644E+04	1.091083E+07	3.240729E+05	1.671961E+04	3.612990E+05	4.927574E+05	8.426445E+06	1.701694E+06	1.688307E+05	1.210903E+05
432	5.830768E+07	2.402799E+04	1.085812E+07	5.871613E+05	3.498842E+04	6.461777E+05	6.290953E+05	5.524973E+06	2.116390E+06	9.316090E+05	1.655985E+06
433	5.852371E+07	2.258332E+04	1.057136E+07	6.566050E+05	3.303951E+04	7.122278E+05	3.115114E+05	7.245504E+06	1.416519E+06	9.084926E+05	6.893062E+05
434	5.840252E+07	2.199791E+04	1.094266E+07	4.187322E+05	2.368390E+04	4.644140E+05	9.225521E+05	6.104621E+06	1.670492E+06	7.883793E+05	1.456561E+06
435	5.865598E+07	2.010109E+04	1.061211E+07	4.938699E+05	2.251877E+04	5.364897E+05	9.396692E+05	7.673574E+06	5.490460E+05	9.845020E+05	4.652928E+05
436	5.858430E+07	2.299923E+04	1.038435E+07	7.776161E+05	3.702837E+04	8.376437E+05	1.825846E+05	7.625310E+06	9.151889E+05	1.033605E+06	6.276368E+05
437	5.829211E+07	2.102608E+04	1.125450E+07	2.264567E+05	1.369373E+04	2.611766E+05	1.010046E+05	7.209066E+06	3.403989E+06	2.320959E+05	3.083290E+05
438	5.841116E+07	2.376651E+04	1.065337E+07	6.839097E+05	3.757088E+04	7.452471E+05	3.106077E+05	6.452466E+06	2.026283E+06	8.988179E+05	9.651604E+05
439	5.836517E+07	2.092150E+04	1.122499E+07	1.851822E+05	1.134980E+04	2.174535E+05	6.811019E+05	7.035114E+06	1.814420E+06	2.450830E+05	1.449217E+06
440	5.856198E+07	2.518368E+04	1.018054E+07	9.898754E+05	4.993591E+04	1.064995E+06	9.124228E+05	6.686335E+06	1.520808E+06	9.875610E+05	7.340796E+04
441	5.823230E+07	2.342839E+04	1.118111E+07	3.508162E+05	2.300519E+04	3.972498E+05	8.912159E+05	5.759961E+06	2.169846E+06	4.470429E+05	1.912970E+06
442	5.854674E+07	2.163359E+04	1.057298E+07	6.350571E+05	3.109161E+04	6.877823E+05	4.866437E+05	6.881580E+06	1.816663E+06	1.169391E+06	2.186941E+05
443	5.838348E+07	2.330137E+04	1.072081E+07	6.471672E+05	3.591041E+04	7.063790E+05	2.844683E+05	6.114515E+06	2.422470E+06	1.038807E+06	8.605232E+05
444	5.827913E+07	2.565169E+04	1.069827E+07	7.635742E+05	4.580005E+04	8.350260E+05	1.027943E+05	5.797670E+06	2.369569E+06	9.062682E+05	1.521916E+06
445	5.844446E+07	2.574390E+04	1.025846E+07	1.027094E+06	5.534259E+04	1.108180E+06	5.784042E+05	5.680179E+06	2.327633E+06	1.303984E+06	3.682396E+05
446	5.821776E+07	2.605759E+04	1.076978E+07	7.529762E+05	4.739072E+04	8.264245E+05	5.705672E+05	4.906290E+06	2.508429E+06	1.027415E+06	1.757013E+06
447	5.861879E+07	2.235736E+04	1.041055E+07	7.197328E+05	3.376044E+04	7.758506E+05	4.935049E+05	7.787452E+06	9.280489E+05	9.328202E+05	2.687145E+05
448	5.851438E+07	2.530716E+04	1.032467E+07	8.962431E+05	4.638341E+04	9.679337E+05	3.322480E+05	7.461624E+06	1.317699E+06	6.315388E+05	5.815382E+05
449	5.846206E+07	2.259957E+04	1.068500E+07	6.079134E+05	3.170171E+04	6.622147E+05	1.598429E+05	6.702102E+06	1.319125E+06	1.062478E+06	1.441403E+06
450	5.809793E+07	2.499239E+04	1.120872E+07	4.501534E+05	3.115942E+04	5.063052E+05	4.554639E+05	5.241708E+06	2.850470E+06	6.046558E+05	2.056345E+06
451	5.812788E+07	2.712131E+04	1.090051E+07	7.070758E+05	4.884831E+04	7.830454E+05	8.160124E+05	5.383047E+06	2.914882E+06	3.701866E+05	1.416318E+06
452	5.840691E+07	2.092014E+04	1.107562E+07	2.888431E+05	1.629457E+04	3.260578E+05	6.605060E+05	6.667541E+06	1.670313E+06	6.300392E+05	1.447169E+06
453	5.810068E+07	2.669339E+04	1.087835E+07	7.581050E+05	5.120784E+04	8.360063E+05	6.256555E+05	4.387840E+06	3.261943E+06	1.025470E+06	1.577377E+06
454	5.830462E+07	2.376969E+04	1.079194E+07	6.550757E+05	3.832778E+04	7.171732E+05	7.043458E+05	4.771237E+06	2.566493E+06	1.365870E+06	1.383939E+06
455	5.854615E+07	2.016924E+04	1.090001E+07	3.218482E+05	1.629227E+04	3.583097E+05	5.939871E+05	8.140864E+06	1.494947E+06	3.579974E+05	3.121994E+05
456	5.838159E+07	2.822955E+04	1.020725E+07	1.131306E+06	6.402192E+04	1.223558E+06	4.830813E+05	5.548370E+06	1.383758E+06	1.110252E+06	1.681726E+06
457	5.832405E+07	2.615329E+04	1.058891E+07	8.239812E+05	4.879170E+04	8.989262E+05	5.465999E+05	5.666229E+06	1.898947E+06	8.762301E+05	1.600848E+06
458	5.817493E+07	2.596344E+04	1.101627E+07	5.553591E+05	3.769193E+04	6.190144E+05	6.733889E+05	6.025850E+06	2.473427E+06	1.782279E+05	1.665306E+06
459	5.822726E+07	2.819195E+04	1.043868E+07	1.055627E+06	6.528136E+04	1.149100E+06	2.300297E+05	4.837811E+06	2.599756E+06	1.210122E+06	1.560907E+06
460	5.821097E+07	2.356471E+04	1.103294E+07	5.129505E+05	3.231370E+04	5.688289E+05	6.711418E+05	5.089447E+06	3.285211E+06	9.336326E+05	1.053465E+06
461	5.861610E+07	1.867610E+04	1.096273E+07	1.962465E+05	9.513991E+03	2.244366E+05	7.688145E+05	8.526318E+06	3.289556E+05	3.933681E+05	9.452391E+05
462	5.817090E+07	2.865176E+04	1.050804E+07	1.041222E+06	6.662096E+04	1.136495E+06	7.961993E+04	4.849106E+06	2.767310E+06	1.111384E+06	1.700561E+06
463	5.821785E+07	2.539165E+04	1.086378E+07	6.645709E+05	4.184583E+04	7.318084E+05	4.889601E+05	5.143456E+06	2.507449E+06	9.398181E+05	1.784031E+06
464	5.802785E+07	2.615350E+04	1.118867E+07	5.328602E+05	3.845064E+04	5.974643E+05	9.113877E+05	4.380853E+06	3.006755E+06	7.441255E+05	2.145460E+06
465	5.845248E+07	2.564617E+04	1.027995E+07	1.000076E+06	5.316483E+04	1.078887E+06	4.895398E+05	5.703631E+06	1.790695E+06	1.366734E+06	9.293183E+05
466	5.833310E+07	2.660969E+04	1.046544E+07	9.321486E+05	5.490605E+04	1.013664E+06	6.602610E+05	5.421163E+06	2.243020E+06	9.914412E+05	1.149512E+06
467	5.838245E+07	2.325398E+04	1.093794E+07	4.381040E+05	2.597931E+04	4.873373E+05	7.672770E+05	6.985612E+06	1.530296E+06	2.201900E+05	1.434510E+06
468	5.833381E+07	2.696195E+04	1.044698E+07	9.501961E+05	5.551254E+04	1.032671E+06	6.847216E+05	5.033189E+06	1.590946E+06	1.198941E+06	1.939110E+06
469	5.841971E+07	2.178972E+04	1.084525E+07	4.946529E+05	2.689025E+04	5.433328E+05	3.932028E+05	6.783783E+06	2.806039E+06	7.517059E+05	1.105143E+05
470	5.863538E+07	2.599975E+04	9.889699E+06	1.200118E+06	5.593705E+04	1.282055E+06	6.245960E+05	6.884865E+06	7.223034E+05	1.381194E+06	2.767271E+05
471	5.846061E+07	2.150274E+04	1.088281E+07	4.204103E+05	2.225093E+04	4.641639E+05	3.002881E+04	7.495397E+06	1.138319E+06	6.704730E+05	1.548540E+06
472	5.805982E+07	2.698163E+04	1.099888E+07	6.800190E+05	4.770254E+04	7.547031E+05	3.780151E+05	5.085167E+06	3.258023E+06	6.117960E+05	1.665809E+06
473	5.857964E+07	1.919465E+04	1.089813E+07	2.938344E+05	1.416654E+04	3.271956E+05	7.724859E+05	7.731060E+06	1.291040E+06	6.896792E+05	4.138423E+05
474	5.853484E+07	2.043034E+04	1.093369E+07	2.996588E+05	1.548857E+04	3.355777E+05	2.543224E+05	8.646878E+06	9.598495E+05	1.870318E+05	8.855782E+05
475	5.862473E+07	2.176721E+04	1.050923E+07	6.203745E+05	2.937435E+04	6.715161E+05	8.761588E+05	7.488423E+06	3.494241E+05	9.208845E+05	8.743022E+05
476	5.841521E+07	2.331509E+04	1.062882E+07	7.044999E+05	3.820907E+04	7.660241E+05	2.926343E+05	6.252187E+06	2.609753E+06	1.072493E+06	4.017354E+05
477	5.852501E+07	1.989782E+04	1.093434E+07	3.105409E+05	1.555151E+04	3.459902E+05	2.911586E+04	8.230930E+06	1.200971E+06	5.544259E+05	9.188741E+05
478	5.836768E+07	2.672960E+04	1.040098E+07	9.614166E+05	5.489895E+04	1.043045E+06	4.208623E+05	5.794569E+06	1.828277E+06	9.943496E+05	1.362876E+06
479	5.799667E+07	3.066787E+04	1.059677E+07	1.114134E+06	7.942434E+04	1.224226E+06	5.601971E+05	3.608448E+06	3.125862E+06	1.199042E+06	2.103137E+06
480	5.836299E+07	2.563148E+04	1.048958E+07	8.847018E+05	4.966005E+04	9.599934E+05	1.961902E+05	5.606734E+06	1.919643E+06	1.251764E+06	1.515201E+06
481	5.862836E+07	1.958254E+04	1.081585E+07	3.235145E+05	1.526457E+04	3.583616E+05	5.270142E+05	8.912081E+06	7.000815E+05	3.476024E+05	3.290514E+05
482	5.842643E+07	2.209635E+04	1.081877E+07	5.133487E+05	2.810448E+04	5.635495E+05	6.854014E+05	6.457728E+06	2.425495E+06	7.998020E+05	4.503178E+05
483	5.842641E+07	2.503019E+04	1.053072E+07	7.845484E+05	4.342997E+04	8.530086E+05	7.067671E+05	6.121914E+06	1.325595E+06	8.926300E+05	1.483756E+06
484	5.835544E+07	2.480495E+04	1.070306E+07	6.883921E+05	3.989818E+04	7.530953E+05	6.665734E+05	5.679867E+06	1.477133E+06	9.410840E+05	1.938336E+06
485	5.843667E+07	2.476830E+04	1.048980E+07	8.164006E+05	4.395865E+04	8.851276E+05	6.037407E+05	5.627468E+06	9.994574E+05	1.303253E+06	1.955809E+06
486	5.830877E+07	2.505191E+04	1.083925E+07	6.009189E+05	3.690415E+04	6.628749E+05	9.031236E+05	5.781846E+06	1.535218E+06	5.951758E+05	2.023804E+06
487	5.817767E+07	2.706586E+04	1.067091E+07	8.827535E+05	5.642638E+04	9.662457E+05	2.854117E+05	4.821368E+06	3.000792E+06	1.096225E+06	1.467053E+06
488	5.832369E+07	2.055421E+04	1.125060E+07	2.006994E+05	1.182345E+04	2.330771E+05	2.508304E+04	7.438820E+06	3.218511E+06	2.432846E+05	3.248898E+05
489	5.836871E+07	2.326746E+04	1.082975E+07	5.566538E+05	3.194315E+04	6.118644E+05	6.672791E+05	6.032566E+06	2.076310E+06	8.223365E+05	1.231207E+06
490	5.845377E+07	2.435042E+04	1.070872E+07	5.869171E+05	3.277917E+04	6.440467E+05	4.528566E+05	7.768306E+06	5.614236E+05	1.362138E+05	1.789855E+06
491	5.837208E+07	2.789859E+04	1.031578E+07	1.037218E+06	5.877725E+04	1.123894E+06	1.830437E+05	6.053488E+06	1.045216E+06	9.328904E+05	2.101072E+06
492	5.850162E+07	2.418674E+04	1.034629E+07	8.911648E+05	4.581742E+04	9.611690E+05	5.059555E+05	6.363369E+06	2.158266E+06	1.202212E+06	1.164803E+05
493	5.821069E+07	2.725388E+04	1.062970E+07	8.905714E+05	5.655168E+04	9.743770E+05	8.030056E+05	4.459306E+06	2.448554E+06	1.135201E+06	1.783565E+06
494	5.814856E+07	2.652934E+04	1.086647E+07	7.233075E+05	4.787706E+04	7.977139E+05	2.223493E+05	5.527945E+06	3.089223E+06	6.330885E+05	1.393814E+06
495	5.845065E+07	2.184120E+04	1.085486E+07	4.553220E+05	2.434018E+04	5.015033E+05	3.144986E+04	7.664733E+06	1.813471E+06	5.193341E+05	8.258433E+05
496	5.863394E+07	2.267516E+04	1.033335E+07	7.788378E+05	3.587108E+04	8.373840E+05	3.204047E+05	8.073820E+06	8.774165E+05	9.399341E+05	1.217678E+05
497	5.845913E+07	2.372859E+04	1.069157E+07	5.993473E+05	3.318431E+04	6.562602E+05	7.861256E+05	7.209117E+06	1.462880E+06	3.419306E+05	8.914781E+05
498	5.833284E+07	2.039926E+04	1.126789E+07	1.762456E+05	1.044270E+04	2.070875E+05	2.058916E+05	7.194583E+06	2.817523E+06	3.223581E+05	7.275030E+05
499	5.841037E+07	2.238910E+04	1.099770E+07	3.567546E+05	2.088160E+04	4.000253E+05	7.959167E+05	6.911649E+06	7.778119E+05	3.653510E+05	2.146891E+06
500	5.838408E+07	2.060370E+04	1.111312E+07	2.745887E+05	1.537248E+04	3.105649E+05	2.281190E+05	7.177898E+06	2.640012E+06	4.940955E+05	5.729782E+05
501	5.839139E+07	2.235707E+04	1.078130E+07	5.839817E+05	3.222819E+04	6.385669E+05	7.272254E+05	5.501023E+06	2.634077E+06	1.236101E+06	6.828441E+05
502	5.837931E+07	2.530771E+04	1.064830E+07	7.143636E+05	4.100644E+04	7.806777E+05	7.839587E+04	7.312936E+06	1.736764E+06	3.253485E+05	1.194818E+06
503	5.857634E+07	2.139403E+04	1.076061E+07	4.233392E+05	2.116110E+04	4.658943E+05	2.131817E+05	9.173712E+06	6.986604E+05	5.793189E+04	6.171056E+05
504	5.836237E+07	2.320470E+04	1.097310E+07	4.240402E+05	2.515450E+04	4.723994E+05	2.768143E+05	7.326726E+06	1.579814E+06	2.064585E+05	1.583234E+06
505	5.861561E+07	2.084880E+04	1.069897E+07	4.460719E+05	2.117030E+04	4.880910E+05	1.632640E+05	9.187576E+06	4.788407E+05	3.053193E+05	5.639549E+05
506	5.839089E+07	2.164426E+04	1.081423E+07	5.542871E+05	3.023830E+04	6.061697E+05	7.094911E+05	5.398481E+06	3.152534E+06	1.338839E+06	2.148673E+05
507	5.820127E+07	2.328588E+04	1.120583E+07	3.578848E+05	2.331170E+04	4.044824E+05	5.043253E+05	5.722421E+06	2.581865E+06	5.872651E+05	1.809888E+06
508	5.829111E+07	2.762015E+04	1.043057E+07	1.003957E+06	6.083394E+04	1.092411E+06	9.092354E+05	4.624942E+06	2.040024E+06	1.189926E+06	1.666379E+06
509	5.835838E+07	2.537683E+04	1.068481E+07	6.975437E+05	4.155053E+04	7.644711E+05	5.266608E+05	7.113248E+06	2.321794E+06	1.405234E+05	5.825603E+05
510	5.839055E+07	2.390527E+04	1.085866E+07	5.058344E+05	2.973171E+04	5.594714E+05	8.243801E+05	6.679554E+06	9.343474E+05	3.790192E+05	2.041281E+06
511	5.848426E+07	2.325248E+04	1.068752E+07	5.809859E+05	3.122976E+04	6.354682E+05	6.874858E+05	7.188913E+06	9.661721E+05	5.217444E+05	1.323152E+06
512	5.831315E+07	2.732122E+04	1.051769E+07	8.985348E+05	5.395102E+04	9.798070E+05	2.451386E+05	6.374144E+06	1.922826E+06	5.276388E+05	1.447890E+06
513	5.824525E+07	2.408096E+04	1.110807E+07	4.057920E+05	2.647644E+04	4.563494E+05	6.757960E+05	6.305455E+06	2.099042E+06	2.375361E+05	1.790166E+06
514	5.844350E+07	2.430884E+04	1.049007E+07	8.076287E+05	4.376874E+04	8.757063E+05	5.481271E+05	6.365214E+06	2.395090E+06	9.355898E+05	2.460405E+05
515	5.855912E+07	2.293064E+04	1.047346E+07	7.154585E+05	3.568541E+04	7.740745E+05	7.209739E+05	7.156895E+06	1.414897E+06	8.680059E+05	3.126722E+05
516	5.856052E+07	2.475581E+04	1.025314E+07	9.222516E+05	4.553317E+04	9.925405E+05	2.131387E+05	7.711422E+06	1.355046E+06	7.846827E+05	1.888404E+05
517	5.812188E+07	2.738549E+04	1.077280E+07	8.366504E+05	5.603358E+04	9.200695E+05	5.861502E+05	4.558831E+06	3.073243E+06	9.651906E+05	1.589322E+06
518	5.831330E+07	2.729374E+04	1.058379E+07	8.351426E+05	5.085808E+04	9.132944E+05	5.229874E+05	6.303360E+06	1.480105E+06	4.187332E+05	1.858530E+06
519	5.854902E+07	1.962612E+04	1.100214E+07	2.218164E+05	1.149958E+04	2.529421E+05	8.282025E+05	8.175531E+06	1.186323E+06	2.212947E+05	5.907612E+05
520	5.833545E+07	2.606003E+04	1.058723E+07	8.119257E+05	4.902595E+04	8.870116E+05	9.004315E+05	6.066344E+06	2.487034E+06	4.969414E+05	6.364463E+05
521	5.842281E+07	2.156208E+04	1.097810E+07	3.634633E+05	2.020226E+04	4.052276E+05	1.435185E+05	7.899123E+06	2.283875E+06	2.125347E+05	4.390280E+05
522	5.850058E+07	2.088513E+04	1.091726E+07	3.491077E+05	1.854716E+04	3.885400E+05	8.418089E+05	7.317278E+06	1.273889E+06	4.945803E+05	9.896682E+05
523	5.835344E+07	2.250194E+04	1.093410E+07	4.724437E+05	2.740304E+04	5.223487E+05	7.361721E+05	6.066493E+06	2.568900E+06	7.435042E+05	8.189968E+05
524	5.842416E+07	1.979225E+04	1.111718E+07	2.333668E+05	1.250818E+04	2.656673E+05	1.918444E+05	7.441920E+06	2.567380E+06	5.260919E+05	3.899280E+05
525	5.854550E+07	2.240362E+04	1.051335E+07	6.934019E+05	3.346148E+04	7.492670E+05	3.387355E+04	7.075704E+06	4.704045E+05	1.294420E+06	1.638899E+06
526	5.831656E+07	2.269001E+04	1.116388E+07	2.865882E+05	1.836354E+04	3.276418E+05	8.812795E+05	6.743775E+06	1.708307E+06	1.090982E+05	1.721354E+06
527	5.824702E+07	2.552595E+04	1.072935E+07	7.642212E+05	4.732318E+04	8.370703E+05	7.381716E+05	4.881241E+06	2.848732E+06	1.066263E+06	1.194889E+06
528	5.849936E+07	2.098913E+04	1.069095E+07	5.694016E+05	2.880774E+04	6.191985E+05	8.833030E+05	5.813616E+06	2.468457E+06	1.413065E+06	1.125009E+05
529	5.858778E+07	2.218771E+04	1.047910E+07	6.841277E+05	3.232505E+04	7.386404E+05	5.558232E+04	8.003710E+06	9.845745E+05	9.236164E+05	5.115970E+05
530	5.806215E+07	2.831573E+04	1.071300E+07	9.491756E+05	6.472194E+04	1.042213E+06	5.448491E+05	3.742630E+06	3.267315E+06	1.329379E+06	1.828750E+06
531	5.823433E+07	2.787145E+04	1.056949E+07	9.230217E+05	5.858756E+04	1.009481E+06	8.215685E+05	4.974786E+06	2.184779E+06	8.487701E+05	1.739512E+06
532	5.808542E+07	2.878677E+04	1.068821E+07	9.489205E+05	6.477406E+04	1.042481E+06	6.618499E+05	4.083666E+06	2.848771E+06	1.092002E+06	2.001839E+06
533	5.861084E+07	2.022379E+04	1.070550E+07	4.475183E+05	2.125650E+04	4.889986E+05	9.031393E+05	7.489894E+06	7.901815E+05	8.800915E+05	6.421631E+05
534	5.846865E+07	1.892409E+04	1.114333E+07	1.663133E+05	8.531184E+03	1.937685E+05	3.595054E+05	7.733910E+06	2.483805E+06	4.543009E+05	1.118016E+05
535	5.842312E+07	2.255239E+04	1.076366E+07	5.690720E+05	3.082648E+04	6.224509E+05	3.002790E+05	6.611210E+06	2.142398E+06	8.897353E+05	8.200089E+05
536	5.848562E+07	2.600773E+04	1.031381E+07	9.341322E+05	4.981595E+04	1.009956E+06	8.142238E+05	6.310847E+06	7.939714E+05	9.127471E+05	1.481962E+06
537	5.842641E+07	2.529816E+04	1.054662E+07	7.655394E+05	4.367141E+04	8.345090E+05	8.983525E+05	6.874415E+06	1.984735E+06	3.227565E+05	4.663328E+05
538	5.838459E+07	2.456301E+04	1.077937E+07	5.863790E+05	3.431108E+04	6.452531E+05	7.675938E+05	6.530469E+06	9.596546E+05	4.617244E+05	2.059848E+06
539	5.835975E+07	2.435392E+04	1.059647E+07	7.876922E+05	4.459502E+04	8.566412E+05	6.668244E+05	5.060464E+06	2.518997E+06	1.372352E+06	9.777922E+05
540	5.844108E+07	2.285933E+04	1.085545E+07	4.613162E+05	2.589685E+04	5.100724E+05	5.179367E+05	7.581658E+06	1.317446E+06	2.165476E+05	1.221820E+06
541	5.820172E+07	2.677800E+04	1.062237E+07	9.059821E+05	5.770182E+04	9.904619E+05	7.392878E+05	4.488217E+06	3.189305E+06	1.158596E+06	1.046920E+06
542	5.813779E+07	2.940398E+04	1.049628E+07	1.082079E+06	7.063772E+04	1.182121E+06	1.151412E+05	4.597328E+06	2.694047E+06	1.139179E+06	1.950510E+06
543	5.845339E+07	2.200906E+04	1.076343E+07	5.428610E+05	2.823850E+04	5.931086E+05	9.214500E+04	6.516285E+06	1.038048E+06	1.196466E+06	1.920432E+06
544	5.858181E+07	2.148305E+04	1.059474E+07	5.797034E+05	2.775026E+04	6.289367E+05	2.758042E+05	7.888256E+06	1.035048E+06	8.448733E+05	5.507436E+05
545	5.823039E+07	2.690125E+04	1.052498E+07	9.720306E+05	6.072091E+04	1.059653E+06	8.508875E+05	4.245783E+06	3.104517E+06	1.325982E+06	9.977620E+05
546	5.859823E+07	2.106152E+04	1.073223E+07	4.308451E+05	2.117537E+04	4.730820E+05	5.970306E+05	8.575902E+06	5.330320E+05	3.064841E+05	7.197590E+05
547	5.840270E+07	2.199523E+04	1.088325E+07	4.739551E+05	2.661496E+04	5.225653E+05	8.696107E+05	6.362811E+06	2.785610E+06	6.804592E+05	1.847467E+05
548	5.851992E+07	2.219937E+04	1.064791E+07	5.888719E+05	2.960027E+04	6.406716E+05	3.689199E+05	6.831083E+06	3.152586E+05	1.121122E+06	2.011467E+06
549	5.852654E+07	2.323818E+04	1.062762E+07	5.971284E+05	3.093823E+04	6.513048E+05	3.507842E+05	8.117840E+06	6.391177E+05	3.288132E+05	1.191021E+06
550	5.818754E+07	2.578445E+04	1.085800E+07	6.993894E+05	4.436181E+04	7.695356E+05	4.200648E+05	4.679470E+06	2.435727E+06	1.163139E+06	2.159515E+06
551	5.807336E+07	2.466048E+04	1.127058E+07	4.143628E+05	2.918459E+04	4.682079E+05	4.617606E+05	5.377398E+06	3.345379E+06	4.865903E+05	1.599382E+06
552	5.850016E+07	1.976181E+04	1.099169E+07	2.800750E+05	1.448890E+04	3.143257E+05	9.026808E+05	7.185457E+06	2.129499E+06	5.824517E+05	1.915923E+05
553	5.851156E+07	2.201867E+04	1.078582E+07	4.631771E+05	2.452741E+04	5.097231E+05	9.034890E+05	7.085675E+06	4.958668E+05	6.093365E+05	1.691393E+06
554	5.815194E+07	2.794144E+04	1.082274E+07	7.577138E+05	5.119302E+04	8.368483E+05	2.996461E+05	5.964687E+06	2.312278E+06	2.768346E+05	1.969219E+06
555	5.845624E+07	2.162442E+04	1.093167E+07	3.768021E+05	2.080544E+04	4.192320E+05	7.829554E+05	7.125637E+06	1.398596E+06	4.450641E+05	1.179369E+06
556	5.860378E+07	2.387821E+04	1.023927E+07	8.967923E+05	4.257736E+04	9.632479E+05	4.347075E+05	7.413276E+06	9.724458E+05	1.076628E+06	3.422023E+05
557	5.841663E+07	2.547352E+04	1.068379E+07	6.436914E+05	3.765330E+04	7.068182E+05	8.911094E+05	7.195167E+06	6.848792E+05	6.852602E+04	1.844039E+06
558	5.827258E+07	2.294192E+04	1.114331E+07	3.497591E+05	2.199933E+04	3.947004E+05	5.567209E+05	6.107710E+06	1.949783E+06	5.260820E+05	2.002944E+06
559	5.859346E+07	2.015697E+04	1.076176E+07	4.109807E+05	1.983426E+04	4.509719E+05	9.141078E+05	7.222384E+06	2.932596E+05	9.538079E+05	1.378154E+06
560	5.858040E+07	2.397624E+04	1.037616E+07	7.861095E+05	3.837825E+04	8.484640E+05	2.129144E+05	8.258136E+06	5.797205E+05	5.646315E+05	7.607351E+05
561	5.860548E+07	2.268343E+04	1.034282E+07	7.978198E+05	3.733273E+04	8.578359E+05	3.145403E+05	7.478889E+06	1.221358E+06	1.162851E+06	1.651778E+05
562	5.810451E+07	2.678957E+04	1.096498E+07	6.670881E+05	4.696835E+04	7.408460E+05	7.407732E+05	5.678814E+06	3.370799E+06	1.951953E+05	9.793522E+05
563	5.850066E+07	2.078989E+04	1.079172E+07	4.712838E+05	2.359424E+04	5.156680E+05	1.787627E+05	7.022175E+06	1.539465E+06	1.077310E+06	9.739788E+05
564	5.849991E+07	2.191005E+04	1.062423E+07	6.302570E+05	3.161518E+04	6.837822E+05	5.621033E+04	7.084446E+06	2.159719E+06	1.083266E+06	2.405778E+05
565	5.844053E+07	2.082170E+04	1.101050E+07	3.178604E+05	1.751899E+04	3.562011E+05	8.713897E+05	6.908776E+06	2.144875E+06	5.021846E+05	5.832457E+05
566	5.844472E+07	2.392670E+04	1.065029E+07	6.533043E+05	3.533774E+04	7.125687E+05	3.579896E+04	7.536872E+06	1.424631E+06	5.043403E+05	1.148608E+06
567	5.843077E+07	2.371492E+04	1.061366E+07	7.025441E+05	3.836225E+04	7.646213E+05	4.746961E+05	6.545112E+06	2.278295E+06	8.308712E+05	4.846619E+05
568	5.862216E+07	2.434281E+04	1.018750E+07	9.273618E+05	4.379853E+04	9.955031E+05	4.535930E+05	7.869699E+06	8.377694E+05	8.592705E+05	1.671612E+05
569	5.815610E+07	2.478812E+04	1.121234E+07	3.901514E+05	2.690860E+04	4.418481E+05	1.838540E+05	6.454346E+06	2.372952E+06	1.309693E+05	2.070145E+06
